time_us,cs1238_raw
176,514291
1723,514649
3267,514632
4800,514365
6340,514817
7889,515113
9423,515275
10971,515385
12511,515524
14060,515300
15597,515331
17141,515561
18674,515389
20224,515334
21757,514968
23302,514951
24838,514894
26383,514667
27923,514268
29467,514118
30999,514519
32556,515253
34089,515126
35634,514927
37168,514708
38715,514837
40255,515171
41792,515328
43332,515434
44875,515606
46411,515495
47961,515410
49501,515161
51040,515301
52583,515368
54122,515187
55666,514795
57210,514788
58745,515143
60288,514962
61824,514498
63367,514532
64913,514971
66451,515111
67993,515118
69537,514932
71074,514765
72617,515099
74160,515380
75697,515546
77240,515337
78787,515494
80322,515595
81867,515312
83403,515337
84946,515296
86492,515017
88030,514759
89573,514462
91113,514508
92651,514545
94193,514506
95737,514499
97273,514299
98812,514018
100356,514064
101893,514167
103447,513960
104977,514262
106532,514330
108059,514559
109606,514559
111145,514563
112690,514918
114222,515105
115771,515566
117308,515984
118855,516234
120392,516042
121936,515999
123469,516143
125015,516054
126559,516162
128100,516410
129638,516041
131182,515871
132721,515871
134261,515963
135805,515686
137347,515211
138886,515360
140424,515882
141966,515275
143514,514484
145043,514013
146599,514494
148136,514386
149677,513728
151210,513401
152757,513058
154293,513485
155845,514112
157377,514084
158929,513716
160461,513911
162008,513894
163543,514181
165085,514375
166625,514566
168169,514529
169707,514794
171254,515175
172789,515156
174332,515173
175879,515389
177415,515823
178957,516259
180508,516389
182041,516525
183586,516549
185119,516824
186664,516633
188201,516355
189750,516160
191284,515661
192831,515167
194365,514463
195910,514397
197449,514104
198996,513762
200539,513571
202076,512856
203620,512911
205157,513047
206699,513018
208240,513226
209788,513450
211326,513888
212862,513909
214408,514329
215943,514700
217492,514925
219025,515207
220580,515350
222110,515104
223653,515421
225192,515467
226737,515041
228276,515137
229817,515264
231356,515315
232901,515180
234436,515065
235983,514919
237525,515206
239064,515359
240603,515445
242146,516087
243686,516412
245229,516717
246766,516516
248308,516615
249847,516949
251396,516549
252932,515755
254472,515877
256014,516118
257561,515245
259094,514523
260640,514151
262180,513780
263722,513591
265261,513465
266814,513263
268348,513198
269888,513261
271424,512919
272972,512764
274512,513463
276053,513526
277597,513677
279136,513931
280673,514225
282217,514245
283755,514400
285299,514820
286838,515212
288384,515404
289924,515871
291464,516162
293004,516243
294554,516273
296085,516497
297635,516352
299169,516384
300713,516310
302253,516159
303794,515953
305330,515657
306878,515284
308413,515578
309961,515408
311505,515423
313040,515297
314592,515317
316123,515411
317663,515189
319210,515222
320743,515252
322287,515157
323832,515193
325369,515205
326907,514922
328449,514968
329986,514858
331543,514381
333069,514414
334617,514702
336156,514108
337697,513755
339242,513919
340785,514189
342318,514361
343864,514516
345398,514434
346947,514860
348484,515326
350028,515518
351571,515905
353107,516118
354645,516169
356192,516196
357731,516212
359273,516294
360814,516083
362353,515966
363897,516200
365435,516590
366975,515796
368528,515372
370060,515236
371603,514877
373140,514381
374685,514496
376225,514553
377768,514358
379302,513968
380850,514035
382389,514179
383935,514292
385470,514222
387009,514320
388560,514800
390095,514722
391634,514526
393174,514212
394720,514534
396263,514625
397800,514459
399346,514405
400881,514429
402421,514433
403962,514465
405514,514541
407045,514712
408600,514583
410128,514533
411676,514609
413209,514863
414752,514830
416293,515133
417834,515571
419375,515898
420918,516031
422454,516249
424001,516096
425545,516089
427090,516162
428621,516001
430167,515878
431704,515812
433246,515233
434784,514940
436329,515039
437871,514889
439411,514822
440951,514385
442500,514495
444033,514666
445581,514463
447118,514625
448663,514636
450199,514473
451739,514443
453280,514376
454822,514479
456356,514686
457904,514799
459438,514425
460986,514268
462531,514671
464070,514496
465602,514029
467150,514418
468686,514509
470233,514793
471773,514906
473317,515247
474854,515169
476398,514937
477933,515455
479480,515401
481016,515768
482569,516003
484099,515927
485639,516141
487183,516300
488731,515756
490263,515684
491808,515677
493341,515764
494889,515640
496428,515919
497975,515798
499515,515624
501055,515291
502599,514853
504136,514764
505676,514968
507220,514827
508758,514723
510301,514459
511844,514613
513384,514437
514922,514471
516467,514325
518005,514357
519559,514658
521088,514575
522636,514534
524170,514593
525719,514673
527257,514678
528796,514439
530336,514285
531881,514167
533417,514262
534975,514647
536507,514570
538045,514585
539589,514863
541125,514866
542670,514870
544209,515293
545745,515541
547290,515633
548827,515758
550370,515717
551911,515832
553452,515990
554994,515588
556543,515526
558077,515485
559624,515505
561161,515409
562702,515468
564242,515858
565784,515234
567320,515188
568869,515225
570402,514984
571951,515187
573494,515462
575034,515487
576571,515150
578114,514525
579652,514135
581198,514055
582732,514478
584278,514126
585816,514220
587357,513663
588896,513478
590444,513764
591981,513774
593529,513477
595063,513842
596606,514114
598149,514371
599690,514323
601231,514755
602773,515553
604316,516163
605853,516547
607391,516387
608938,516421
610481,516797
612017,516786
613564,516570
615099,516390
616643,516285
618185,516276
619726,515833
621273,515690
622804,515392
624353,514954
625890,514434
627429,514654
628976,514664
630519,514471
632053,514638
633597,514656
635136,514261
636685,514305
638220,514479
639764,514053
641300,514296
642843,514387
644386,514370
645929,514582
647463,514364
649010,513933
650555,514138
652093,514013
653635,514000
655171,514478
656715,515023
658257,515029
659798,515076
661339,515662
662881,515874
664421,515943
665964,515940
667511,516161
669045,516443
670594,516365
672129,516567
673672,516956
675207,516948
676751,516276
678290,515895
679833,515589
681371,515315
682924,514905
684448,514740
685997,514365
687546,513817
689084,513601
690617,513718
692163,513775
693700,513828
695246,513646
696787,514001
698326,514162
699870,514529
701411,515016
702952,514868
704501,514760
706030,515212
707581,515327
709117,515447
710664,515181
712197,515078
713744,515281
715281,515295
716823,515371
718363,515095
719907,514858
721445,514437
722988,514622
724534,515139
726072,514889
727611,514834
729154,515403
730693,515346
732244,515565
733776,515616
735321,515782
736857,515816
738401,515847
739937,515730
741482,515829
743022,515859
744565,515079
746107,514542
747649,514164
749186,514206
750732,514228
752271,514159
753814,514008
755350,514130
756891,513949
758437,514009
759979,514375
761517,514458
763061,514717
764601,514954
766141,515038
767681,515390
769227,515497
770763,515387
772306,515784
773849,515996
775391,515700
776926,515463
778471,515204
780011,515302
781557,515406
783093,514968
784637,514457
786171,514410
787722,515171
789257,515368
790800,515068
792336,514882
793882,514800
795420,515118
796966,515143
798511,514989
800046,515161
801591,515370
803129,515339
804669,515288
806216,515426
807751,515517
809292,515375
810831,515170
812379,515183
813914,515250
815463,515029
816996,514664
818545,514621
820083,514723
821628,514840
823160,514482
824706,514424
826245,514876
827787,515153
829327,515271
830871,515008
832407,514881
833955,515051
835486,514877
837037,514940
838576,515302
840122,515558
841653,515557
843196,515648
844738,515398
846286,515027
847822,515233
849364,515435
850899,515214
852445,514854
853985,515190
855535,515407
857066,515310
858613,515089
860149,514878
861698,514874
863231,514922
864776,515021
866310,515075
867861,514945
869398,514760
870941,515013
872477,515090
874024,514791
875569,515150
877103,515332
878640,515123
880187,514911
881725,514952
883272,515171
884809,514173
886350,514238
887892,514292
889437,514703
890973,514637
892518,514743
894052,514817
895605,514541
897137,514924
898681,514984
900223,515051
901764,515263
903302,515192
904849,515173
906381,515449
907930,515883
909463,515369
911008,514976
912556,515622
914093,515329
915634,514922
917175,514937
918717,515044
920261,515083
921796,514789
923339,514980
924878,515661
926419,515641
927959,515414
929521,515373
931049,515358
932592,515620
934126,515277
935676,515212
937207,515150
938760,514976
940292,514923
941835,515182
943374,515069
944921,514963
946458,515093
948004,515445
949543,515407
951083,515277
952622,515363
954166,515095
955702,514949
957246,514966
958784,515028
960334,514974
961869,515131
963409,514960
964951,515021
966502,515090
968031,514909
969581,514807
971113,514684
972663,514701
974203,514560
975747,514741
977281,514861
978824,514696
980362,515177
981903,515381
983448,515151
984990,514801
986533,514984
988073,515104
989612,515141
991156,515216
992698,515416
994234,515241
995776,515365
997319,515467
998859,515228
1000402,515276
