time_us,cs1238_raw
162,365139
388,365662
1925,366214
3468,365825
5007,365495
6549,365243
8090,365577
9636,365639
11181,365407
12714,365207
14260,365256
15804,365168
17337,365102
18888,365198
20420,365368
21964,365391
23501,364961
25044,365159
26587,365314
28128,365146
29667,364860
31211,365112
32753,365484
34296,365094
35832,365237
37374,365804
38912,365642
40462,365600
41996,365305
43541,365098
45076,364930
46623,365546
48158,365519
49707,365439
51248,365614
52788,365256
54330,364904
55868,364871
57411,365077
58955,365286
60489,365352
62030,365143
63572,364996
65116,364913
66652,364582
68195,364551
69739,364717
71284,365038
72819,364631
74366,364779
75899,364974
77445,364697
78980,364934
80529,365097
82060,364943
83614,365772
85146,365727
86693,365201
88236,365439
89778,365651
91315,365493
92859,365057
94394,365151
95939,365450
97482,365583
99019,365453
100559,365265
102102,365451
103641,365358
105186,365377
106727,365539
108275,365620
109803,365199
111353,365256
112888,365457
114428,365707
115969,365362
117518,365388
119050,365357
120597,365823
122130,365684
123683,365150
125211,365145
126764,364819
128304,364832
129845,364952
131387,364878
132933,365089
134466,365151
136010,365120
137545,365087
139091,364686
140636,364812
142170,365112
143715,364897
145255,365410
146794,365378
148339,365356
149873,365796
151417,365712
152959,365488
154501,365621
156033,365710
157589,365603
159118,365612
160666,365341
162204,365092
163747,364925
165294,365476
166830,365526
168365,365256
169908,365090
171450,365003
172991,365216
174530,365038
176074,365367
177613,365578
179160,365339
180696,365533
182244,365404
183778,365409
185328,365470
186864,365492
188405,365317
189950,365192
191489,365065
193025,365582
194573,365475
196106,365196
197650,365199
199190,365190
200738,365311
202279,365292
203813,365458
205354,365313
206902,365170
208438,365084
209987,365131
211518,365067
213064,365440
214599,366216
216145,366151
217684,365646
219245,365312
220767,365510
222314,365485
223848,365432
225392,365396
226931,365382
228477,365212
230010,365543
231559,365470
233093,365243
234644,365055
236178,365219
237722,365164
239265,365139
240806,365074
242344,365066
243891,364935
245421,365178
246971,365197
248509,365407
250056,365235
251588,364903
253133,364963
254678,365329
256218,365346
257751,364924
