time_us,cs1238_raw
159,264581
1269,264885
2809,265132
4357,264876
5898,264682
7436,265041
8979,264923
10517,264624
12054,264633
13596,264554
15135,264600
16679,264582
18224,264369
19761,264321
21301,264304
22844,264527
24385,265298
25934,265176
27468,264886
29013,264594
30545,264557
32093,264937
33636,264718
35176,264438
36711,264971
38258,264897
39798,264684
41343,264690
42887,264814
44427,264691
45962,264604
47509,264775
49043,265222
50589,265371
52132,265300
53667,264947
55211,265138
56757,265267
58294,265419
59836,265235
61378,265028
62925,264738
64458,264395
66003,264229
67537,264678
69085,264892
70622,264473
72166,264495
73705,264217
75250,264291
76788,264218
78331,264102
79872,264362
81414,264591
82953,264441
84496,264624
86039,264696
87581,264483
89119,264803
90659,264697
92207,265040
93742,265064
95283,265050
96828,265086
98365,265095
99918,265115
101449,265072
102990,264774
104529,264808
106073,264804
107612,264850
109158,264753
110694,264644
112237,264600
113782,264704
115325,264913
116863,264618
118403,264465
119947,264902
121491,264943
123026,264889
124568,265152
126108,265356
127656,265068
129191,264831
130731,264819
132271,264836
133818,264905
135354,265031
136905,265278
138439,265507
139983,265268
141517,264967
143067,264628
144603,264563
146148,264470
147683,264797
149225,265021
150766,265049
152310,265065
153848,264879
155388,264633
156940,264398
158477,264238
160010,264726
161556,265039
163094,264727
164642,264677
166175,264610
167719,264628
169261,264527
170804,264337
172343,264484
173891,264597
175426,264612
176973,264805
178508,264823
180056,264980
181592,264894
183135,264808
184675,265046
186215,265055
187750,265001
189302,265035
190833,265277
192384,265054
193925,265035
195464,265162
196998,264982
198542,265097
200081,265135
201625,265070
203164,264648
204708,264635
206250,264855
207791,264592
209328,264594
210874,264458
212410,264981
213960,265034
215495,264655
217036,264888
218575,264816
220120,265058
221659,264845
223201,264462
224737,264329
226290,264847
227820,264705
229366,264662
230914,264666
232448,264628
233986,264605
235529,264593
237074,264794
238616,264973
240160,265031
241695,264907
243236,264849
244782,264970
246314,264668
247856,264669
249397,265364
250951,265049
252480,265319
254031,265212
255560,264855
257111,264809
258649,265162
260186,264966
261725,264918
263271,265046
264813,265005
266354,264522
267896,264227
269439,264032
270979,264306
272517,264609
274058,264803
275598,264810
277138,264829
278688,264650
280222,264880
281766,264831
283304,264520
284852,265046
286387,265123
287933,264896
289467,264446
291014,264492
292549,264980
294094,265320
295632,265000
297176,264688
298718,264850
300256,264706
301795,265014
303341,265164
304885,264860
306423,265070
307972,264953
309507,264839
311042,264518
312590,264369
314126,264634
315669,264910
317211,264920
318752,265035
320289,264950
321836,264582
323372,264077
324920,264498
326456,264620
327998,264508
329539,264245
331081,264361
332619,264560
334165,264922
335701,265199
337248,265104
338782,264972
340329,265268
341861,264860
343414,264550
344953,264868
346496,265004
348030,265085
349575,265291
351115,264934
352661,264817
354201,264909
355740,264680
357278,264434
358820,264676
360367,264763
