time_us,cs1238_raw
163,614997
612,614980
2152,614961
3693,615135
5233,614922
6773,614360
8314,614831
9857,614963
11394,614569
12947,614795
14487,614849
16024,614996
17561,615258
19111,615153
20646,615064
22192,614879
23727,615073
25271,615277
26812,615134
28351,614989
29896,615236
31434,615291
32973,615153
34520,614924
36053,615146
37602,615538
39136,615702
40682,615803
42219,615876
43767,616018
45307,615788
46846,615659
48382,615447
49933,615487
51469,615547
53009,615505
54551,615527
56099,615298
57631,614987
59174,615396
60712,615289
62259,614968
63794,614870
65341,614948
66880,615376
68420,615505
69963,615123
71507,614890
73043,615221
74590,615097
76125,614991
77668,615163
79213,615096
80753,615334
82296,615930
83832,615844
85377,615516
86921,615316
88452,615245
90002,615411
91535,615152
93083,614940
94621,615159
96163,615540
97698,615903
99244,615700
100780,615842
102326,615603
103867,615510
105415,615770
106955,615902
108490,615594
110028,615477
111581,615423
113109,615639
114658,615671
116195,615497
117738,615414
119276,615173
120817,615176
122361,615160
123909,615265
125447,615062
126983,614982
128520,615079
130066,614876
131603,615246
133151,615599
134686,615592
136231,615793
137767,616160
139316,615920
140849,615755
142398,615605
143942,615798
145477,615940
147017,615577
148560,615518
150099,615778
151642,615522
153181,615707
154727,616010
156263,615719
157807,615439
159352,615450
160891,615572
162429,615421
163979,615376
165510,615011
167054,614890
168593,615074
170133,614934
171679,614815
173223,614709
174759,614806
176302,614956
177836,614950
179383,614525
180928,614847
182468,615035
184003,614993
185546,614905
187084,614736
188634,614862
190174,614957
191711,615266
193250,615681
194792,615846
196330,616004
197882,616135
199415,616435
200967,616111
202497,615759
204040,615598
205582,615672
207120,615747
208662,615301
210204,615534
211743,615750
213290,615918
214822,615670
216373,615373
217913,615505
219454,614979
220990,614827
222532,615111
224074,615386
225620,615172
227156,615291
228696,615208
230237,615051
231780,615010
233319,615044
234867,615107
236397,615204
237947,614866
239480,615061
241026,615410
242560,614673
244110,614680
245646,615179
247191,615073
248724,614985
250275,614942
251813,614907
253357,615188
254900,615394
256439,615405
257978,615597
259518,615810
261057,615642
262601,616047
264143,616153
265682,616000
267222,616115
268769,616007
270312,616107
271847,616163
273387,616057
274940,615577
276472,615499
278016,615503
279550,615448
281099,615391
282637,615160
284178,615115
285719,614851
287261,614727
288803,614981
290345,615041
291889,614862
293431,615041
294971,615362
296509,615284
298044,614960
299593,615114
301130,615385
302672,615109
304210,614937
305756,615305
307291,615409
308839,615632
310378,615754
311922,615606
313455,615377
315000,615698
316544,615869
318082,616011
319627,615851
321167,615811
322705,615826
324253,615725
325785,615649
327334,615709
328880,615962
330411,615961
331955,615914
333493,615789
