time_us,cs1238_raw
184,261909
960,262207
2496,262349
4044,262629
5580,262371
7126,262043
8661,262354
10205,262522
11741,262466
13291,262483
14823,262107
16377,261875
17916,261832
19453,261875
20987,262058
22538,262043
24074,261982
25616,261905
27158,261743
28699,261854
30235,261981
31781,262648
33320,262619
34867,262344
36406,262194
37955,261922
39484,261979
41030,262121
42570,262197
44114,262016
45647,261981
47199,262130
48730,262389
50282,262361
51813,262151
53360,262535
54902,262402
56440,262193
57979,262093
59524,262434
61065,262515
62602,262603
64144,262492
65689,262220
67225,262177
68768,262338
70309,262332
71857,262621
73392,262622
74940,262689
76472,262337
78024,262637
79554,262745
81099,262397
82636,262239
84181,262322
85718,262288
87264,262241
88799,261791
90345,262091
91892,262334
93428,262161
94963,262264
96510,262276
98045,262550
99593,262306
101129,262068
102671,262227
104214,262540
105756,262639
107296,262293
108840,262258
110378,262229
111926,262214
113457,262052
115002,262161
116540,262362
118088,262142
119625,262080
121171,262076
122708,262099
124251,262284
125789,262689
127329,262389
128880,262117
130416,262035
131957,262256
133502,262458
135039,262599
136579,262438
138117,262824
139659,262551
141200,262450
142744,262607
144281,262563
145827,262615
147364,262891
148916,262675
150446,262303
151992,262068
153527,262102
155073,262322
156612,262068
158151,262003
159688,261850
161239,261770
162774,261606
164322,261562
165860,261977
167400,262401
168942,262491
170483,262457
172019,262321
173567,262329
175103,262325
176648,262426
178185,262397
179729,262304
181267,262261
182812,261876
184349,262233
185903,262318
187433,262255
188974,262394
190514,262552
192058,262422
193597,262279
195139,262197
196681,262436
198226,262413
199757,262477
201307,262828
202842,263007
204387,262646
205933,262615
207468,262591
209006,262528
210557,262550
212091,262565
213636,262308
215174,262275
216720,262257
218253,261858
219798,261809
221337,262120
222885,261907
224419,261765
225963,261803
227505,261768
229050,261714
230584,261735
232127,262249
233664,262202
235207,262177
236746,262172
238293,262326
239825,262598
241372,262331
242917,262284
244456,262150
245989,261944
247541,262212
249077,262237
250625,262332
252160,262502
253705,262699
255243,262591
256781,262264
258325,262455
259874,262832
261404,262757
262962,262514
264486,262084
266036,262272
267571,262476
269120,262195
270653,262122
272196,262607
273733,262549
275279,262371
276815,262083
278365,262243
279904,262240
281444,261849
282980,262199
284526,262486
286067,262142
287610,261570
289146,261613
290689,262123
292231,262683
293773,262642
295311,262286
296858,262444
298393,262508
299943,262302
301478,261937
303024,262392
304557,262698
306106,262450
307643,262440
309184,262675
310726,262570
312277,262681
313805,262361
315349,262156
316894,262160
318437,262396
319976,262210
321514,262076
323056,262464
324597,262167
326135,262515
327680,262433
329213,262340
330760,262558
332299,262485
333854,262254
335381,262211
336931,262400
338465,262499
340008,262040
341548,262260
343090,262208
344632,262340
346173,261885
347711,261792
349259,262177
350791,262271
352336,262113
353881,262232
355419,262493
356956,262112
358501,261951
360041,262320
361584,262390
363123,262426
364665,262377
366206,262336
367752,262469
369284,262549
370832,262441
372371,262401
373916,262269
375451,262350
376997,262263
378533,262747
380087,262274
381612,262053
383163,262321
384697,262262
386241,262172
387776,262470
389324,262643
390866,262440
392404,262188
393950,262067
395485,262266
397027,262399
398568,262576
400105,262328
401650,262019
403188,262079
404732,262351
406276,262336
407813,262437
409352,262198
410898,262179
412435,262460
413980,262669
415514,262320
417061,262053
418597,262293
420151,262225
421679,262286
423225,262289
424763,262277
426308,262686
427842,262529
429393,262409
430936,262343
432473,262403
434007,262426
435554,262420
437089,262351
438635,262389
440172,262250
441718,262316
443255,261994
444802,261723
446336,261937
447882,262043
449420,262242
450966,262541
452501,262371
454047,262190
455591,262051
457129,262564
458666,262712
460212,262256
461743,261962
463291,262021
464829,262355
466372,262077
467922,261951
469456,262177
470993,262217
472544,262283
474075,262162
475623,261851
477158,261946
478701,262392
480239,262384
481781,262249
483323,262171
484871,262554
486405,262237
487951,262153
489489,262333
491032,262683
492565,262319
494116,261926
495649,261621
497198,261817
498732,262254
500281,262161
501812,262308
503357,262178
504905,262350
506439,262458
507982,262305
509522,262338
511061,262386
512608,262420
514143,262263
515685,262244
517227,262138
518768,262448
520308,262239
521859,262450
523389,262861
524942,262458
526472,262116
528014,262075
529553,262071
531100,262134
532636,262334
534181,262307
535714,261938
537260,261888
538798,262030
540348,262354
541889,262165
543427,261991
544962,262427
546507,262572
548048,262403
549590,262155
551138,262251
552680,262583
554213,262501
555755,262229
557293,262339
558838,262113
560377,262088
561926,262154
563461,262387
565000,262344
566542,262005
568085,262062
569622,262239
571166,262279
572700,262162
574250,262444
575791,262541
577331,262446
578879,262536
580417,262403
581954,262175
583493,262106
585036,262229
586579,262286
588114,262312
589663,262321
591202,262207
592742,262214
594286,262083
595825,262101
597362,261893
598912,262108
600447,262199
601987,262054
603527,261935
605071,262104
606612,262290
608154,262321
609695,262419
611239,261831
612773,261810
614324,262349
615864,262716
617406,262432
618941,262051
620491,262086
622025,262352
623564,262632
625103,262335
626652,261869
628185,261904
629728,261851
631268,262180
632817,262332
634355,262488
635902,262295
637432,262284
638980,262493
640519,262328
642064,262252
643596,263044
645145,262521
646680,262155
648225,262398
649762,262403
651309,262283
652844,262144
654390,262237
655932,262284
657477,262446
659012,262378
660558,262079
662089,262115
663642,262241
665177,261949
666722,262215
668254,262504
669800,262755
671337,262774
672889,262524
674422,262129
675967,262110
677506,262290
679050,262324
680590,262436
682135,262468
683670,262458
685218,262530
686754,262512
688295,262167
689843,262270
691380,262331
692925,262285
694464,262175
696001,262137
697542,262302
699090,262824
700623,262590
702167,262442
703708,262319
705248,262579
706790,262530
708328,262404
709880,262469
711409,262422
712964,262130
714493,262147
716037,262037
717574,262229
719124,262392
720656,262266
722203,262316
723744,262235
725284,262240
726818,262201
728368,262377
729907,262450
731449,262464
732985,262096
734532,261972
736069,262555
737615,262569
739158,262711
740691,262298
742237,262314
743777,262305
745315,262243
746861,262512
748399,262500
749946,262192
751475,261897
753023,262710
754569,262484
756108,262391
757645,262437
759187,262278
760725,261903
762269,262142
763810,262101
765353,261802
766898,262122
768436,262291
769974,262075
771518,262271
773059,262394
774604,262197
776140,262427
777685,262593
779222,262329
780766,262112
782302,261797
783855,261876
785385,262133
786934,262226
788467,262228
790009,262207
791548,261982
793095,261967
794631,262312
796175,262223
797708,262202
799259,262620
800798,262320
802339,262352
