time_us,cs1238_raw
180,466562
1494,466663
3028,466661
4571,466537
6115,466439
7654,466341
9196,466472
10741,466499
12276,466118
13816,466139
15358,466337
16908,466264
18444,465943
19987,465653
21528,466081
23066,466363
24608,465924
26153,465381
27690,465628
29240,466301
30774,466133
32318,466228
33856,466141
35399,466212
36945,466336
38487,466590
40019,466488
41564,466108
43104,466395
44646,466144
46184,465927
47726,466383
49268,466611
50812,466379
52350,466130
53903,466537
55431,466339
56987,466366
58512,466657
60062,466455
61598,466124
63143,466331
64677,466352
66221,466411
67760,466082
69302,465893
70843,465796
72387,465998
73933,465640
75470,465489
77009,465515
78551,465498
80092,465392
81639,465464
83171,465809
84718,465513
86254,465455
87802,465522
89335,465380
90888,465620
92420,465552
93964,465468
95504,465424
97045,465415
98582,465259
100127,465791
101665,466186
103213,466428
104749,466484
106292,466553
107831,466807
109377,467267
110919,467440
112456,467776
113996,467849
115538,467666
117074,467863
118621,467808
120157,467703
121705,467533
123241,466855
124784,466584
126328,466053
127871,465488
129409,464815
130953,464549
132488,464136
134034,464211
135569,464510
137112,464361
138653,464244
140200,464550
141732,464696
143275,464861
144814,464679
146360,464832
147904,465259
149449,465242
150982,465604
152525,465712
154060,465523
155604,465442
157144,465447
158685,465633
160230,465438
161772,465690
163311,465786
164858,465813
166391,466042
167939,466385
169471,466913
171019,467097
172557,467391
174100,467712
175640,467186
177192,466761
178718,466921
180267,467368
181807,467179
183345,466834
184887,466529
186433,466063
187974,465763
189512,465779
191048,465425
192593,465138
194137,464740
195671,464681
197214,464349
198758,464332
200295,464744
201838,464878
203382,464886
204932,465249
206465,465205
208006,465241
209546,465242
211087,465486
212623,465907
214177,466003
215709,466277
217259,466249
218790,466321
220337,466603
221878,466856
223420,466977
224961,466797
226501,466287
228040,466568
229583,466401
231122,466766
232661,466924
234201,466302
235743,465895
237286,465942
238825,465987
240366,466039
241914,466123
243451,466175
244994,466276
246534,465945
248078,466012
249615,466017
251156,465836
252699,465598
254245,465491
255780,465211
257324,464990
258857,464979
260405,464910
261950,464530
263494,464661
265023,464860
266570,464731
268107,464690
269653,464701
271192,464848
272736,464869
274272,465326
275817,466007
277356,466263
278905,466358
280442,466386
281980,466633
283518,466813
285066,467346
286599,467174
288144,466560
289683,466511
291230,466635
292767,466886
294310,466649
295845,466312
297396,466015
298937,466152
300476,466093
302014,465962
303557,466039
305091,466360
306637,466584
308182,466323
309720,466148
311263,466384
312801,466039
314339,465953
315888,465830
317426,466136
318971,466126
320510,465948
322049,465551
323587,465270
325136,464971
326666,464736
328219,464691
329751,464450
331302,464536
332830,464825
334379,464816
335918,464578
337463,464504
339000,464355
340543,465002
342085,465702
343625,465770
345162,466055
346702,466094
348244,466220
349787,466548
351327,466747
352873,467243
354407,466967
355962,466784
357490,466655
359039,466768
360575,466667
362115,466632
363656,466978
365199,466823
366733,466764
368282,466760
369821,466448
371364,466508
372907,466076
374445,465695
375984,465705
377531,465872
379063,465923
380612,465706
382146,465667
383693,465618
385228,465570
386771,465396
388311,465254
389853,465026
391396,464959
392945,464887
394476,465159
396023,465116
397560,465457
399102,465576
400645,465478
402185,465536
403720,465686
405267,465789
406804,466131
408348,466171
409891,466048
411434,465909
412982,465878
414514,465968
416053,466171
417593,466326
419134,466656
420678,466675
422216,466378
423764,466194
425304,466000
426840,466179
428380,466295
429936,466143
431460,465460
433009,465623
434548,466323
436091,466280
437626,465945
439172,466258
440710,466222
442253,466165
443791,466417
445337,466481
446881,466111
448416,466338
449969,466254
451503,466173
453038,466032
454583,465848
456125,465540
457671,465318
459201,464980
460745,465277
462290,465224
463828,465357
465369,465414
466918,465088
468452,465583
469998,465147
471534,464865
473078,464941
474614,465124
476162,465720
477695,465916
479244,465576
480780,465917
482328,465927
483861,465786
485407,465774
486947,465761
488494,466152
490025,466093
491567,466261
493114,466396
494656,466385
496190,466501
497735,466570
499279,466814
500820,466975
502356,466997
503910,466832
505439,466658
506986,466587
508523,466615
510065,466741
511604,466681
513151,466209
514688,465759
516229,465491
517767,465554
519312,465427
520848,465186
522397,465080
523940,464945
525478,465019
527015,464683
528561,464523
530095,464461
531643,464792
533177,465362
534720,465081
536262,464909
537804,465049
539349,465222
540894,465430
542425,465424
543973,465730
545511,465984
547050,466334
548590,466019
550134,465867
551672,466456
553221,466431
554754,465887
556306,466632
557844,466731
559387,467270
560924,467526
562464,467514
564003,467620
565544,467676
567086,467623
568631,467286
570173,467130
571710,467169
573251,466971
574790,466688
576333,466325
577876,465757
579412,465384
580962,465270
582495,465038
584040,464618
585581,464021
587121,463731
588660,463514
590205,463709
591740,464055
593290,463643
594827,463874
596371,464288
597912,464496
599450,465007
600989,465391
602533,465252
604068,465654
605614,465936
607152,466279
608696,466573
610236,466840
611778,466788
613321,466893
614870,467324
616402,467101
617947,466866
619483,466996
621030,467117
622569,467048
624111,466666
625647,467042
627192,466837
628724,466512
630273,466541
631809,466574
633352,466455
634900,466186
636436,466333
637978,465901
639517,465334
641061,465459
642603,465568
644139,465074
645685,464669
647224,464395
648766,464356
650302,464708
651851,464825
653385,464618
654932,464638
656468,464644
658012,464964
659550,465114
661097,465165
662635,465556
664176,466226
665715,466712
667265,466536
668793,466661
670336,466814
671883,466777
673425,466630
674965,466391
676510,466288
678045,466171
679584,466159
681128,466270
682669,466155
684204,466074
685748,466091
687289,465956
688829,465978
690372,465636
691919,465809
693454,466116
695003,465859
696540,465545
698077,465861
699617,466223
701163,465938
702695,466103
704246,466193
705780,465847
707325,465119
708862,465392
710410,465607
711949,465600
713490,465153
715027,465251
716571,465387
718107,465585
719655,465340
721195,465329
722734,465674
724274,465859
725819,466016
727360,466118
728905,466342
730442,466507
731987,466843
733523,466750
735065,466349
736600,466310
738152,465937
739681,465868
741237,465926
742769,465350
744318,464864
745850,465069
747396,465471
748936,465600
750480,465593
752015,465739
753558,465723
755096,465679
756641,465805
758177,465782
759727,465722
761259,465971
762805,465857
764341,466050
765889,466051
767426,466172
768973,466049
770507,465676
772053,465489
773594,465541
775137,465880
776669,465509
778223,465192
779753,465408
781301,465718
782837,466024
784383,466298
785923,466140
787466,466102
789004,466012
790544,466029
792086,466285
793632,465971
795165,466264
796707,466328
798252,466050
799791,466031
801334,466060
802880,465926
804411,466008
805961,466134
807496,466029
809038,465765
810574,465627
812121,465793
813665,465853
815205,465787
816739,465639
818288,465786
819823,465827
821371,466177
822910,466131
824451,465907
825987,466153
827533,466135
829072,465979
830615,465969
832153,465748
833695,465249
835233,465438
836778,465497
838315,465455
839873,465156
841395,465494
842948,465694
844478,465692
846026,465741
847565,465731
849106,466262
850648,466458
852188,466532
853723,466421
855270,466679
856808,466930
858354,466433
859896,466450
861435,466307
862976,466354
864518,466217
866057,466007
867599,465839
869139,466017
870679,466059
872223,465886
873762,465790
875304,465943
876845,465949
878384,465974
879932,465923
881464,466231
883015,466504
884551,466574
886092,466611
887632,466531
889176,466501
890713,466309
892264,466216
893795,465907
895338,465774
896880,465887
898423,465947
899962,465687
901510,465608
903045,465862
904587,465684
906120,465669
907668,465882
909205,466155
910753,465991
912291,465996
913832,466035
915367,466194
916918,466466
918451,466458
919994,465997
921532,465985
923077,465751
924612,465633
926163,465740
927694,465976
929241,465921
930780,465505
932322,465547
933864,465749
935409,465827
936949,465812
938487,466003
940028,466112
941574,465832
943106,465607
944649,465236
946188,465429
947731,465570
949271,465559
950813,465661
952351,465488
953902,465316
955441,465684
956987,465917
958516,466115
960065,465843
961596,465618
963144,465912
964678,465686
966224,465701
967765,465585
969308,465725
970842,466079
972389,466117
973933,466248
975476,466033
977012,465890
978556,465762
980095,465881
981638,466114
983177,465978
984716,466204
986254,466107
987805,465573
989341,465733
990887,465796
992420,465768
993973,465659
995511,465570
997052,465469
998585,465268
1000129,465422
