time_us,cs1238_raw
174,335951
1197,335931
2744,335598
4281,335737
5824,335828
7363,336314
8902,336416
10447,336022
11982,335875
13529,335560
15073,335695
16611,335772
18157,335422
19696,335493
21233,335665
22782,335894
24318,336149
25858,336028
27396,335716
28942,335818
30476,336080
32026,335898
33561,335799
35104,335795
36642,335685
38189,335975
39735,336198
41274,336053
42811,335913
44352,335891
45889,335976
47437,335865
48973,335597
50512,335370
52053,335457
53597,335624
55134,335750
56680,336130
58215,335875
59763,335545
61302,335702
62843,335953
64384,335777
65923,335747
67463,335714
69010,335499
70545,335488
72090,335608
73627,335639
75174,335503
76707,335596
78254,336047
79798,335834
81338,335469
82878,335811
84425,335922
85956,336067
87506,335858
89042,335730
90589,336283
92128,336915
93667,336560
95206,336631
96751,336768
98285,336409
99834,336393
101371,336219
102913,336402
104457,336464
105994,336356
107533,336300
109081,336241
110614,336312
112161,336022
113700,335801
115246,335989
116788,335964
118324,335597
119863,335777
121415,336170
122944,335930
124494,335554
126036,335559
127568,335884
129110,335513
130657,335223
132195,335052
133742,335238
135279,335446
136825,335379
138367,335570
139904,335653
141443,335544
142986,335792
144523,335894
146066,335959
147607,335819
149153,335950
150689,336367
152240,336745
153773,336655
155319,336901
156851,336726
158397,336778
159936,336492
161480,336460
163018,336478
164559,336840
166100,336752
167643,336281
169183,336409
170732,336537
172265,336226
173815,335808
175343,336187
176892,336377
178432,336073
179971,335551
181509,335665
183052,335850
184594,335931
186141,335820
187676,335398
189220,335638
190765,335498
192302,335663
193842,335932
195393,335743
196921,335659
198468,335590
200004,335655
201550,335474
203085,335575
204629,335902
206175,335944
207715,336029
209253,335941
210799,336040
212338,336257
213881,335990
215415,335893
216960,336450
218500,336694
220044,336477
221583,336675
223127,336685
224666,336534
226206,336729
227756,336689
229292,336920
230830,336614
232375,336658
233909,336795
235458,336113
236991,335794
238539,335975
240074,335653
241618,335395
243157,335262
244703,335210
246237,335337
247786,335525
249323,335232
250868,334985
252404,335159
253955,335455
255487,335388
257030,335221
258568,335438
260120,335442
261650,335677
263195,335742
264743,335872
266281,335949
267824,336060
269358,336476
270896,336482
272443,336684
273979,336551
275525,336575
277070,336475
278609,336387
280145,336450
281692,336847
283230,336934
284778,336415
286308,336129
287858,336321
289391,336261
290941,336500
292475,336065
294021,335624
295557,335809
297100,335461
298638,335314
300181,335342
301736,335196
303265,335406
304811,335264
306353,335402
307884,335560
309429,335543
310969,335729
312510,335943
314052,335571
315600,335607
317137,335859
318677,336113
320212,336004
321765,335809
323301,335786
324845,335742
326384,335863
327926,336252
329469,336447
331009,336303
332546,335965
334091,335868
335630,336121
337175,336508
338712,336548
340255,336385
341801,336358
343340,336310
344876,336787
346418,336562
347964,336398
349506,336485
351037,336484
352590,336514
354135,336039
355664,335517
357205,335565
358752,336003
360286,335977
361840,335814
363370,336102
364918,335934
366454,335779
368001,335812
369534,335907
371080,335830
372616,335654
374162,335544
375700,335957
377242,335921
378787,336021
380325,336103
381867,335594
383411,335635
384952,335610
386493,335240
388030,335051
389573,335490
391115,335632
392656,335156
394200,335031
395746,335411
397281,335470
398826,335374
400359,335814
401914,335985
403438,335889
404988,336077
406524,335963
408070,335934
409607,336008
411153,336000
412688,335744
414236,335840
415774,335986
417321,336504
418855,336756
420404,336483
421938,336631
423478,336587
425021,336637
426561,336785
428101,336484
429651,336087
431185,335677
432737,336055
434265,336045
435816,335918
437354,335972
438892,335956
440430,335709
441975,335649
443515,335710
445063,335649
446595,335639
448140,335908
449677,335707
451223,335627
452771,335787
454306,335897
455848,335973
457388,335805
458928,335515
460470,335669
462011,335665
463551,335301
465090,335402
466634,335604
468179,335798
469716,335951
471254,335624
472807,335641
474341,336026
475882,336476
477417,336677
478967,336483
480501,336616
482045,336799
483585,336637
485128,335990
486672,335936
488209,336085
489758,336291
491295,336285
492840,336415
494374,336262
495916,336302
497461,336156
498998,336245
500541,336568
502078,336346
503626,336143
505159,336100
506707,336207
508241,336005
509793,336023
511328,335679
512874,335283
514408,335336
515955,335372
517489,335758
519038,335725
520572,335553
522113,335028
523655,335039
525197,335063
526748,335317
528281,335328
529827,335443
531365,335415
532899,335224
534446,335752
535988,335969
537531,336122
539068,336221
540611,335818
542152,335804
543696,336220
545233,336428
546783,336146
548315,336070
549857,336322
551398,336116
552945,336051
554481,336247
556025,336618
557561,336472
559103,336417
560640,336462
562192,336354
563729,336311
565268,336510
566813,336271
568352,335807
569893,335732
571433,335804
572970,335614
574521,335687
576057,336049
577602,336014
579136,335618
580681,335255
582224,335578
583772,335323
585303,335158
586846,335083
588389,335293
589933,335482
591466,335534
593015,335472
594547,335369
596095,335584
597630,335830
599175,335839
600713,335906
602262,335962
603804,336043
605339,336188
606876,336185
608428,336536
609961,336823
611508,336773
613042,336320
614588,336417
616124,336360
617667,336081
619207,335975
620759,336104
622291,336140
623841,335862
625379,335792
626925,336129
628454,335834
630005,335958
631536,336040
633083,336261
634617,336302
636164,336314
637700,336277
639244,335732
640791,335531
642329,335634
643861,335626
645412,335442
646951,335561
648492,335605
650027,335757
651578,335616
653111,335749
654657,336049
656194,335712
657745,335752
659271,335884
660826,336088
662356,335828
663903,335448
665438,335524
666988,335933
668523,335896
670066,336428
671604,336589
673151,336019
674682,336142
676233,336559
677774,336184
679312,335784
680852,335560
682399,336043
683937,336583
685477,336859
687015,336646
688559,336447
690099,336792
691640,336917
693179,336484
694730,336252
696264,336551
697810,336611
699344,336397
700895,336111
702427,335839
703974,335562
705510,335670
707052,335904
708590,336264
710142,336031
711673,335308
713223,335456
714760,335481
716302,335186
717834,335444
719381,335923
720918,336044
722466,335963
724008,335865
725546,335884
727082,335998
728628,336241
730163,336098
731709,336249
733251,336143
734799,336045
736335,335935
737875,336126
739413,336371
740963,336578
742499,336509
744040,335690
745583,335631
747121,336121
748657,336232
750205,336085
751753,336151
753288,336353
754833,336584
756374,336659
757908,336173
759452,336333
760999,336242
762536,335914
764076,335665
765618,335347
767154,335757
768702,335364
770237,335396
771790,335589
773320,335567
774869,335482
776399,335859
777952,335634
779487,335679
781029,335733
782568,335523
784113,335362
785653,335480
787191,335435
788738,335381
790275,335424
791823,335638
793357,336376
794897,336438
796440,336226
797979,336214
799525,336169
801065,336138
802602,336227
804144,336114
805686,335878
807229,336024
808773,336268
810305,336436
811852,336553
813389,336449
814938,336268
816474,336173
818015,336265
819558,336168
821101,336381
822635,336230
824186,335955
825717,336223
827261,336675
828809,336270
830344,335939
831885,336161
833427,336115
834967,335905
836509,335540
838049,335607
839588,335618
841131,335485
842673,335339
844212,335408
845758,335338
847294,335265
848838,335508
850378,335734
851923,335701
853463,335976
855000,336209
856538,335479
858088,335628
859620,335873
861165,335877
862701,336158
864249,336125
865802,335873
867330,335877
868872,336342
870415,336406
871955,336154
873498,336055
875038,336430
876584,336617
878116,337046
879658,336738
881197,336254
882755,336273
884281,336190
885827,336361
887363,336256
888907,336155
890448,335840
891990,335528
893525,335582
895073,335610
896611,335864
898157,336200
899689,335848
901238,335567
902779,335846
904317,335642
905855,335560
907399,335890
908937,335542
910480,335550
912021,335610
913566,335388
915103,335590
916645,335817
918185,335464
919735,335785
921265,336144
922815,335903
924354,335649
925897,335995
927432,336426
928975,336391
930518,336488
932061,336679
933594,336361
935144,336106
936679,336533
938221,336626
939766,336192
941304,336366
942849,336623
944387,336456
945928,336120
947470,336112
949008,336488
950555,336187
952091,336048
953636,335861
955172,335959
956715,335963
958259,335853
959807,335903
961343,335712
962886,335674
964424,335557
965965,335695
967499,335232
969049,335288
970587,335756
972127,335894
973665,335856
975212,335772
976760,336105
978294,336263
979838,336399
981376,335967
982915,335942
984461,336034
986004,336107
987543,336304
989084,335873
990621,336090
992165,336357
993703,336416
995245,336255
996796,336222
998330,336096
999875,336040
1001408,335950
