time_us,cs1238_raw
172,417521
544,417818
2080,417500
3624,417681
5163,417398
6709,417384
8247,417536
9792,417839
11333,418381
12872,418302
14409,418311
15956,418060
17496,418193
19037,418570
20574,418615
22116,418257
23658,418005
25201,417946
26743,418164
28288,418296
29821,418043
31372,417748
32910,417837
34447,417813
35986,417666
37537,417644
39070,417933
40611,417752
42152,417452
43698,417640
45234,418218
46778,417839
48321,417866
49863,418407
51399,418668
52941,418656
54478,418235
56023,418086
57562,417719
59103,417763
60643,417401
62185,417420
63725,417582
65276,417816
66805,417758
68357,417714
69895,417637
71435,417106
72970,417199
74518,417592
76058,417768
77602,417740
79138,417902
80684,417861
82218,418009
83771,418281
85305,418212
86846,417903
88387,417960
89927,418117
91470,418357
93010,418449
94555,418181
96092,417844
97632,417908
99177,417936
100711,417516
102255,417583
103795,417483
105346,417535
106879,417911
108428,417702
109962,417483
111503,417711
113042,417918
114587,418292
116124,418055
117670,418075
119204,418445
120748,418583
122295,418481
123834,418272
125375,418350
126918,418337
128452,417762
130000,417774
131538,417913
133078,417895
134620,417818
136169,417599
137706,417374
139242,417217
140785,417262
142331,417145
143863,417492
145408,417648
146947,417617
148488,417461
150033,417557
151573,418029
153110,417893
154654,418287
156198,418325
157738,418164
159275,417779
160821,417490
162361,417483
163902,417772
165439,417582
166987,417469
168523,417591
170066,417417
171601,417512
173147,417641
174684,417805
176231,417833
177768,418071
179319,418560
180851,418625
182402,418595
183938,418503
185477,418415
187013,418439
188562,418413
190095,417852
191639,417917
193178,418049
194726,417826
196263,417914
197806,417655
199349,417393
200888,417278
202430,416882
203974,417105
205510,417250
207053,417091
208589,417291
210134,417489
211676,417624
213215,417891
214756,417969
216305,418011
217840,418218
219387,418447
220921,418163
222469,417976
224007,418097
225549,418087
227083,418204
228633,417880
230167,417873
231713,417781
233247,417785
234796,417447
236340,417686
237875,417818
239420,417364
240957,417369
242495,417632
244040,418186
245577,418031
247128,417824
248659,417799
250205,418034
251746,418373
253294,418619
254826,418704
256378,418443
257907,418192
259456,418112
260992,418413
262535,417958
264070,417536
265620,417631
267152,417342
268697,417327
270234,417199
271781,417251
273322,417438
274867,417274
276404,417448
277946,417675
279488,417475
281031,417878
282567,417930
284110,417930
285650,418260
287191,418436
288731,418498
290276,418510
291812,418288
293367,418176
294900,418493
296444,418114
297984,418182
299526,418055
301062,418167
302616,418452
304143,418705
305692,418763
307225,417610
308771,417441
310314,418085
311851,418339
313398,418175
314935,417744
316474,417796
318022,417876
319558,417882
321098,418091
322642,418070
324182,418069
325719,417987
327262,417834
328801,417742
330352,417686
331883,417359
333437,417709
334965,417857
336512,417616
338046,417559
339592,417755
341133,417632
342675,417706
