time_us,cs1238_raw
167,341324
321,341060
1824,340796
3363,341124
4915,341265
6450,341452
7993,341150
9534,340916
11078,341345
12616,341251
14154,341267
15694,341636
17241,341492
18778,341520
20321,341228
21863,341412
23407,341555
24943,341177
26493,341333
28027,341513
29568,341445
31106,341297
32653,341114
34190,341199
35739,341265
37274,341183
38815,341325
40352,341580
41896,341567
43440,341395
44984,341239
46517,341314
48061,341443
49599,341114
51144,341372
52680,341613
54224,341362
55765,341630
57308,341855
58847,341763
60387,341750
61926,341981
63477,341786
65014,341330
66557,341210
68096,341258
69635,341390
71174,341565
72724,341661
74257,341463
75799,341455
77340,341117
78883,340911
80423,340926
81964,341376
83508,341593
85048,341524
86586,341414
88131,341863
89669,341861
91207,341947
92752,341907
94293,341466
95829,341230
97375,341266
98917,341203
100463,341434
102001,341165
103538,340861
105081,340990
106617,341169
108156,341221
109704,341008
111238,341019
112784,341083
114321,341064
115871,341003
117408,341399
118954,341929
120491,342002
122036,341808
123569,341685
125116,341978
126651,341760
128196,341897
129728,341724
131275,341479
132814,341313
134360,341378
135901,341191
137447,340830
138980,340709
140522,341051
142063,341243
143603,341122
145145,341170
146689,341538
148223,341507
149776,341459
151306,341696
152855,341744
154390,341900
155931,341993
157478,342174
159014,341872
160553,341499
162099,341583
163633,341517
165180,341644
166719,341597
168262,341073
169795,340859
171344,340930
172882,340858
174435,340995
175964,341004
177505,341048
179042,341252
180591,341491
182127,341706
183674,341845
185204,341654
186756,341658
188294,342076
189832,341774
191372,341588
192913,341703
194460,341812
196001,341972
197537,341537
199091,341438
200622,341174
202169,341517
203704,341402
205244,341418
206785,341496
208329,341349
209865,341083
211414,341394
212944,341680
214507,341503
216032,341751
217574,341799
219113,341401
220658,341140
222194,340992
223739,341005
225277,340909
226819,341036
228364,341210
229901,341071
231445,340839
232983,340538
234523,340446
236072,340904
237611,340735
239152,340854
240688,340966
242231,341337
243768,341889
245316,341765
246847,341583
248390,341215
249932,341443
251484,341543
253016,341627
254557,341580
256096,341587
257645,341876
259184,342005
260723,341859
262261,341633
263807,341377
265348,341644
266887,341530
268428,341698
269966,341623
271510,341664
273054,341775
274587,341459
276133,341302
277673,341238
279225,341260
280756,341044
282302,341159
283834,341311
285381,341026
286920,341255
288468,341396
290002,341227
291548,341403
293081,341708
294630,341324
296163,341146
297708,341173
299243,340896
300789,341165
302328,341370
303879,341357
305419,341147
306965,341173
308498,340907
310039,341018
311576,341200
313116,340922
314658,341012
316204,341352
317741,341560
319290,341431
320824,341558
322369,341724
323907,341865
325451,341869
326989,341753
328533,341758
330069,342013
331620,342074
333152,342184
334703,341863
336239,341664
337777,341960
339310,341675
340862,341594
342400,341617
343940,341864
345489,341899
347028,341591
348566,341866
350105,341294
351648,341207
353189,341133
354726,341321
356271,341431
357806,341018
359353,340971
360894,341317
362441,341408
363974,341330
365524,341130
367057,340812
368605,340893
370137,340929
371686,341025
373220,340937
374765,341163
376302,341011
377846,341169
379384,341367
380928,341040
382473,340860
384015,341423
385549,341746
387096,341517
388631,341360
390175,341289
391716,341374
393260,341558
394801,341800
396338,342312
397880,342188
399427,341995
400961,342040
402507,341676
404045,341742
405589,341439
407124,341313
408669,341636
410203,341672
411751,341708
413285,341213
414833,341240
416370,341191
417914,341179
419463,341100
420999,340813
422537,340982
424085,341485
425613,341518
427161,341131
428701,341056
430243,341184
431789,341314
433325,341353
434865,341084
436413,341195
437949,341043
439493,340920
441032,341047
442576,340974
444112,340687
445654,341064
447196,341372
448741,341615
450272,341482
451819,341261
453357,341248
454899,341202
456443,341658
457984,341886
459524,341500
461065,341357
462606,341347
464151,341591
465681,341961
467227,341900
468764,341671
470310,341330
471850,341499
473399,341557
474931,341095
476481,341262
478013,341331
479558,341291
481095,341388
482640,341189
484178,340922
485722,341058
487259,341367
488813,341252
490338,341132
491889,340973
493433,341018
494970,341470
496508,341305
498052,341280
499587,341182
501137,341176
502667,341429
504211,341524
505756,341644
507294,341645
508834,341809
510379,341511
511918,341587
513465,341966
514997,341720
516548,341598
518083,341857
519630,342009
521164,341692
522708,341586
524243,342000
525798,341941
527332,341861
528872,341516
530412,341315
531954,341482
533498,341703
535034,341663
536572,341451
538119,341088
539659,341106
541196,341215
542739,341107
544280,341007
545825,340848
547364,340799
548903,340856
550452,340876
551988,340957
553525,341110
555062,341253
556612,341330
558147,341061
559704,341222
561233,341316
562775,341277
564313,341229
565857,341542
567400,341643
568942,341593
570485,341372
572025,341528
573560,341621
575106,341487
576642,341520
578182,341480
579727,341353
581267,341405
582806,341388
584347,341477
585886,341681
587437,341766
588967,341739
590517,341606
592053,341539
593599,341583
595135,341918
596675,341774
598215,341373
599758,341132
601295,341223
602839,341216
604375,341051
605921,340915
607467,341033
609006,341069
610546,341206
612087,340555
613626,340212
615166,340519
616708,340805
618250,340107
619787,340224
621331,340605
622871,341200
624424,341343
625953,341412
627502,341658
629039,341948
630578,341758
632117,341092
633659,341662
635196,341999
636746,341719
638280,341972
639822,341752
641363,341746
642907,341816
644447,342044
645990,342159
647530,342132
649069,342338
650607,342046
652158,341567
653693,341819
655235,341824
656773,341436
658315,341605
659853,341119
661406,340833
662937,340754
664486,340845
666021,340892
667563,340818
669099,340680
670647,340390
672183,340328
673727,340773
675268,340904
676814,340740
678348,340544
679891,340743
681434,340991
682976,341210
684515,341068
686055,340945
687602,341496
689140,342051
690676,342000
692218,341909
693762,341435
695306,341981
696847,342528
698386,342173
699924,341898
701472,341673
703007,341689
704548,342020
706089,341939
707636,341972
709171,341883
710716,341633
712254,341429
713799,341900
715338,341939
716883,341698
718430,341746
719962,341561
721506,341276
723046,340993
724585,340760
726128,340737
727671,340928
729208,340778
730749,340458
732290,340486
733835,340677
735372,340574
736915,340627
738465,340603
739993,340367
741538,340733
743075,340621
744621,340714
746158,341307
747705,341344
749239,341753
750793,341723
752322,341761
753872,341757
755422,341979
756954,341842
758496,341750
760032,342425
761571,342346
763118,341793
764651,341908
766194,341679
767736,341990
769284,341834
770816,341560
772359,341734
773898,341679
775449,341950
776980,341575
778526,341619
780064,341634
781611,341385
783150,341214
784692,341340
786228,341215
787774,340671
789309,340518
790856,340614
792392,340426
793944,340153
795485,340356
797017,340271
798559,340019
800104,340326
801641,340291
803185,340438
804725,340672
806266,340799
807804,340862
809348,340845
810886,341097
812440,341442
813967,341743
815516,342361
817054,342588
818599,342257
820135,342121
821682,342146
823213,342480
824764,342541
826300,342639
827846,342676
829380,342407
830919,342219
832467,341627
834007,341456
835546,341546
837094,341220
838628,341220
840173,341921
841708,341816
843252,341383
844790,341283
846336,341168
847877,341262
849424,341117
850961,340771
852506,340489
854035,340591
855589,340342
857121,340505
858665,340518
860200,341028
861749,341047
863279,340519
864829,340369
866366,340676
867916,340578
869456,340851
870995,341338
872535,341454
874075,341513
875610,341585
877161,341610
878698,341942
880241,342101
881783,342005
883320,342440
884863,342639
886412,341980
887944,341857
889492,341876
891026,341688
892572,341873
894105,342006
895650,341874
897191,341786
898739,341621
900271,341519
901814,341295
903351,341285
904899,341256
906444,341126
907983,341353
909518,341169
911062,340914
912606,341242
914147,341376
915685,340691
917230,340517
918766,340727
920313,340527
921848,340373
923401,340743
924930,340537
926485,340439
