time_us,cs1238_raw
165,286354
533,286384
2069,286558
3611,286603
5158,286509
6706,286338
8248,286372
9783,286439
11326,286498
12868,286573
14407,286840
15952,286487
17486,286356
19031,286537
20568,286342
22114,286298
23654,286193
25204,286396
26731,286447
28281,286707
29819,286963
31361,286537
32902,286516
34447,286566
35981,286731
37531,286804
39063,286520
40609,286108
42153,286219
43695,286808
45236,286581
46778,286378
48312,286501
49854,286601
51396,286758
52941,286833
54474,286513
56023,286617
57561,286787
59102,286750
60639,286661
62190,286373
63724,286388
65270,286404
66808,286526
68349,286407
69887,286648
71438,286673
72966,286731
74516,286606
76051,286677
77597,286845
79133,286884
80675,286787
82222,286503
83763,286648
85300,286993
86841,286983
88383,287143
89926,286887
91466,286565
93013,286550
94545,286567
96090,286702
97629,286519
99177,286534
100717,286984
102265,287051
103795,286557
105341,286620
106877,286394
108419,286442
109956,286625
111503,286460
113041,286028
114588,286075
116122,286286
117670,286410
119214,286689
120755,286719
122286,286463
123832,286419
125369,286413
126912,286516
128454,286775
129995,286724
131534,286578
133083,286551
134617,286769
136167,286467
137700,286231
139250,286417
140789,286664
142329,286993
143866,286871
145410,286728
146945,286738
148497,286627
150033,286598
151575,286304
153109,286217
154668,286665
156203,286762
157740,286906
159279,287059
160825,286994
162358,286838
163906,286737
165443,286635
166984,286643
168528,286736
170066,286664
171606,286475
173158,286267
174690,286452
176239,286496
177770,286579
179320,286926
180857,286518
182400,286323
183940,286137
185483,286183
187023,286779
188567,287083
190106,286906
191646,286384
193189,286859
194729,287204
196267,287252
197815,287198
199352,286606
200902,286746
202430,286929
203978,286622
205514,286792
207057,286607
208600,286504
210139,286799
211681,286761
213228,286566
214764,286465
216303,286310
217846,286528
219387,286739
220927,286551
222470,286518
224005,286534
225559,286378
227087,286424
228639,286218
230179,286460
231721,286670
233260,286558
234800,286712
236337,287032
237885,286683
239421,286553
240963,286468
242503,286382
244045,286229
245592,286094
247129,286335
248664,286582
250217,286718
251752,286808
253294,286508
254833,286567
256377,286675
257917,286783
259464,286553
260998,286774
262543,286938
264082,286327
265622,286616
267171,286683
268708,286822
270250,286833
271790,286840
273331,286901
274873,286918
276417,286238
277955,286120
279492,286571
281034,286696
282576,286656
284117,286692
285659,286753
287204,286837
288745,286617
290284,286451
291825,286417
293367,286673
294903,286874
296452,286508
297987,286154
299533,286405
301076,286274
302614,286213
304156,286579
305697,286420
307238,286540
308777,286667
310321,286798
311863,286433
313399,286657
314943,286938
316483,286838
318024,286279
319567,286387
321107,286134
322645,286144
324196,286380
325736,286729
327273,286971
328812,286651
330358,286441
331902,286600
333438,286470
334980,286250
336523,286305
338062,286665
339606,286385
341139,286518
342689,286960
344229,286834
345770,286509
347310,286219
348857,286252
350396,286440
351933,286671
