time_us,cs1238_raw
190,247494
551,247836
2098,248253
3633,248542
5180,248498
6710,248315
8257,248667
9803,249145
11345,249061
12884,248973
14424,248307
15961,248359
17507,248310
19041,248166
20587,248218
22122,248223
23668,248301
25209,248400
26750,248411
28294,248659
29843,248844
31370,249042
32916,248881
34455,248516
35999,248355
37536,248213
39081,248313
40616,248228
42166,248096
43701,247841
45247,247481
46780,247304
48327,247600
49873,248120
51410,248035
52948,248211
54486,248048
56029,247938
57572,247869
59116,248107
60654,247833
62196,248105
63739,248420
65273,248295
66825,248318
68357,248292
69905,248240
71443,248521
72985,248315
74528,248132
76066,248183
77606,248194
79152,248472
80687,248665
82235,248421
83769,248493
85317,248640
86862,248288
88396,248276
89936,248531
91487,248342
93018,248135
94562,248100
96103,248428
97646,248294
99183,248266
100724,248079
102262,247843
103815,247806
105347,247524
106895,247340
108433,247867
109972,248009
111509,247816
113055,247677
114592,247381
116142,247583
117676,247522
119218,247743
120757,248066
122303,247958
123847,247970
125391,248647
126921,248756
128467,248561
130008,248655
131546,248958
133085,248615
134634,248761
136170,249135
137714,248970
139254,248594
140805,248628
142331,248842
143880,248908
145417,248819
146961,248088
148501,247952
150044,248294
151581,247847
153127,247602
154659,247904
156207,248730
157748,248569
159293,248328
160837,248403
162375,248693
163917,248967
165454,248564
166989,247993
168535,248182
170077,248410
171619,248279
173162,247784
174701,247909
176242,248276
177782,248150
179323,248037
180872,247781
182406,247848
183951,247899
185492,247832
187030,247873
188572,248193
190119,248300
191651,248329
193196,248472
194735,248532
196281,248435
197823,248334
199361,248207
200901,248242
202443,248217
203979,248279
205527,248576
207063,248293
208608,247959
210145,248278
211687,248497
213229,248542
214769,248465
216311,248469
217857,248629
219390,248576
220937,248343
222474,248648
224017,248895
225552,248547
227100,248571
228634,249081
230179,248785
231721,248668
233262,248297
234806,248453
236351,248150
237889,248090
239430,247880
240966,248001
242510,247956
244048,247694
245592,247556
247135,247419
248672,247512
250214,247535
251756,248008
253293,248238
254848,248456
256377,248745
257921,248917
259461,249064
261002,248946
262541,248959
264084,249345
265625,249077
267165,248730
268701,248691
270249,248503
271785,248319
273331,248217
274873,248728
276413,248478
277949,248566
279498,248733
281037,248840
282577,248975
284120,249120
285657,248925
287200,248861
288744,249297
290282,249365
291827,249525
293357,249722
294907,249523
296440,248991
297984,248759
299520,248555
301070,248177
302600,248399
304147,248164
305693,247994
307233,248053
308767,247902
310315,248192
311858,248197
313397,247970
314932,248067
316481,248240
318017,247935
319562,248120
321100,248002
322646,248254
324185,248330
325726,247922
327268,247653
328812,247708
330345,247860
331897,247965
333425,247775
334971,247370
336507,247391
338055,247336
339598,247134
341137,247224
342675,247319
344219,247613
345755,247723
347302,247539
348848,247539
350384,247757
351922,247897
353468,248219
355002,247992
356549,247979
358083,248151
359626,248019
361170,247881
362708,248072
364249,247820
365801,248050
367332,247707
368879,247475
370414,247596
371962,247687
373494,247636
375045,248128
376577,248185
378120,248188
379657,248029
381205,248049
382744,248375
384286,248083
385828,248258
387370,248413
388912,248300
390449,248259
391988,248433
393534,248402
395070,248394
396617,248094
398154,248004
399697,248218
401234,247960
402783,248016
404314,247980
405867,247684
407398,247866
408950,248214
410481,248441
412026,248243
413566,248406
415109,248715
416643,248548
418189,248698
419725,248499
421278,248097
422817,248193
424355,247898
425897,247933
427441,247611
428976,247184
430520,247395
432054,247399
433599,247174
435138,247127
436682,247504
438218,247670
439763,247657
441303,247654
442854,247706
444384,248068
445934,248350
447469,248221
449008,248620
450544,248768
452090,248760
453630,248523
455177,248647
456717,248588
458257,248335
459800,248654
461337,248535
462881,248485
464425,248658
465963,248625
467502,248804
469037,249176
470583,249132
472123,249075
473664,248794
475207,248694
476755,248941
478288,249089
479834,248890
481368,248765
482914,248707
484452,248311
485995,247743
487535,247187
489080,247442
490615,247946
492161,247616
493704,247520
495239,247284
496779,247622
498325,247625
499865,247630
501406,247927
502947,247840
504486,247974
506025,248259
507567,248262
509105,248298
510655,248200
512186,248199
513730,248375
515269,248203
516821,248012
518354,248258
519907,248275
521432,247625
522977,247838
524515,247707
526060,247858
527598,248265
529138,248185
530680,248944
532224,249106
533760,249184
535308,249144
536846,248713
538389,249322
539926,249778
541469,249390
543010,249379
544557,249354
546096,248998
547634,248738
549174,248865
550718,248803
552255,248271
553806,247891
555335,247789
556882,247793
558415,247428
559963,247275
561506,247427
563045,247329
564583,246891
566130,247091
567666,247095
569210,246731
570744,247068
572298,247353
573837,247388
575377,247577
576912,247605
578460,247799
579995,247741
581542,247282
583074,247191
584621,247675
586156,247926
587702,247930
589244,247919
590783,248092
592322,248108
593874,248500
595403,248993
596953,249271
598483,249447
600029,249921
601564,249994
603112,249632
604647,249228
606196,249824
607731,249401
609276,249274
610819,249358
612366,249198
613902,248806
615438,248575
616978,248008
618522,247716
620059,247660
621603,247679
623141,247415
624685,247273
626225,247106
627768,246941
629303,247117
630856,247322
632395,247120
633937,247135
635474,247465
637015,247605
638551,248216
640097,248349
641630,248418
643182,248795
644719,248703
646263,248679
647805,249109
649344,249376
650889,249356
652423,249164
653962,248761
655511,248533
657047,248747
658593,248492
660127,248363
661668,248309
663209,248401
664749,248479
666295,248601
667842,248827
669376,248837
670918,248585
672455,248508
674000,248466
675536,248227
677081,248304
678623,248447
680159,248369
681698,248162
683246,247878
684780,247836
686324,247597
687870,247056
689409,247376
690954,247941
692491,247783
694030,247876
695572,248112
697110,248125
698651,247990
700197,248312
701736,248258
703274,248136
704822,248477
706357,248629
707907,248730
709436,248989
710985,249090
712523,248838
714067,249052
715597,248716
717145,248518
718681,248539
720227,248381
721761,248027
723307,248064
724851,248367
726389,248242
727932,248827
729472,248734
731009,248692
732553,248574
734094,248461
735636,248335
737173,248610
738715,248657
740256,248083
741804,248267
743338,248457
744886,248556
746421,248145
747966,247928
749505,247984
751046,247856
752583,247869
754134,247831
755662,247624
757210,247396
758751,247576
760292,247495
761836,247962
763373,247918
764911,248048
766459,248444
767995,248448
769541,248301
771077,248539
772625,248464
774159,248225
775706,248329
777239,248423
778785,248740
780323,248752
781868,248424
783409,248511
784955,248400
786491,247928
788037,247886
789573,248065
791117,247997
792656,248026
794199,248283
795737,248768
797277,248748
798822,248365
800363,248293
801900,248137
803442,248134
804982,248296
806522,248609
808060,248207
809604,247596
811142,247695
812688,247681
814226,247796
815769,247838
817306,247844
818856,247626
820391,247906
821938,248034
823478,247608
825019,247756
826552,248487
828103,248339
829638,248266
831179,248368
832718,248543
834260,248847
835807,248666
837345,248852
838887,249054
840429,248948
841966,248903
843507,248994
845047,249143
846592,249050
848129,248831
849672,248624
851217,248305
852758,248417
854294,248449
855841,248295
857379,248026
858921,247853
860458,248352
862004,248118
863538,248092
865085,247853
866620,248277
868163,248311
869702,248526
871246,248540
872789,248900
874325,248828
875873,248617
877408,248601
878946,248330
880500,248329
882030,248111
883573,248219
885114,248130
886662,248126
888195,248143
889740,248144
891281,248230
892828,248337
894362,248640
895908,248613
897445,248682
898986,248596
900522,248699
902069,248582
903607,248512
905154,248743
906691,248638
908230,248014
909772,248422
911317,248850
912861,249088
914394,248587
915937,248161
917480,248049
919018,248137
920560,248073
922101,247987
923647,247915
925182,248170
926729,248739
928261,248517
929813,248391
931344,248361
932896,248495
934428,248398
935975,248502
937512,248563
939054,248388
940596,248187
942135,248194
943674,248281
945220,248322
946757,248161
948300,247881
949843,248042
951386,248081
952918,247909
954467,248024
956011,248233
957554,248404
959085,248450
960633,248439
962166,248493
963717,248513
965247,248229
966805,248516
968331,248479
969880,248611
971412,248865
972954,248392
974492,248319
976038,247986
977575,247593
979121,247639
980656,247837
982202,248461
983740,248511
985291,248289
986826,248047
988364,248271
989910,248482
991453,248441
992985,248385
994536,247983
996071,248547
997617,248538
999149,248432
1000689,248505
