time_us,cs1238_raw
163,298947
1421,299172
2965,299054
4502,298642
6049,298856
7589,298837
9128,298702
10666,298049
12215,297622
13754,297592
15293,297277
16841,296660
18382,296804
19920,297070
21457,297021
22994,296957
24539,296867
26089,297156
27623,298454
29163,298738
30705,298523
32244,298298
33788,298059
35329,298739
36880,298798
38410,298460
39951,298711
41490,298813
43034,298618
44578,298630
46116,298322
47656,298346
49198,298344
50737,298376
52279,298163
53826,298582
55374,298844
56909,298631
58446,298873
59985,299249
61530,299143
63069,299174
64612,299081
66148,298919
67693,298493
69228,298381
70774,298678
72313,298238
73859,297851
75395,297746
76940,297828
78477,297472
80024,296915
81561,297011
83104,297277
84641,297193
86189,297582
87721,297356
89270,297343
90814,297625
92347,297816
93897,297814
95442,297643
96970,298236
98512,298366
100048,298379
101599,298040
103135,298426
104679,298516
106213,298526
107759,298752
109299,298752
110852,298735
112380,298822
113923,299093
115461,298969
117013,298965
118546,299207
120089,299021
121628,299091
123170,299271
124707,299465
126253,299350
127796,299191
129335,299063
130881,298788
132423,298843
133958,298517
135502,298384
137037,298164
138588,297908
140122,297491
141662,297229
143201,297442
144748,297784
146282,297604
147835,297648
149372,297554
150924,297432
152448,297785
153995,297554
155539,297407
157079,297577
158610,297610
160157,297572
161694,297773
163245,298531
164773,298775
166324,298765
167869,298426
169407,298992
170939,298883
172487,298785
174031,298848
175570,298553
177108,298741
178656,298914
180191,298988
181730,299117
183274,299260
184818,299505
186354,299180
187905,299195
189436,299323
190981,299209
192521,298821
194065,299002
195601,298805
197145,298232
198686,297830
200230,297759
201768,297657
203311,297774
204859,297571
206390,297257
207933,297615
209473,297959
211016,298178
212554,297978
214098,297169
215638,297362
217178,297670
218718,297620
220257,297601
221803,297441
223340,297893
224889,298181
226426,298612
227971,298748
229503,298332
231055,298617
232592,298773
234134,298516
235666,298667
237214,298610
238754,298744
240293,298694
241840,298303
243378,298614
244922,298835
246462,298874
247997,298466
249549,298834
251080,299001
252623,299096
254161,299196
255707,299021
257243,298778
258793,298910
260325,298981
261883,298532
263411,298525
264957,298404
266490,298454
268033,298594
269568,298448
271116,298145
272653,298124
274199,298048
275735,297618
277283,297430
278823,297540
280362,297668
281905,297508
283449,297731
284986,297667
286528,297470
288064,297299
289608,297539
291149,297542
292692,297987
294230,297726
295773,297931
297312,298396
298861,298330
300395,298337
301941,298540
303474,298711
305023,298814
306562,298765
308108,298834
309637,298649
311186,298518
312719,298527
314269,298565
315815,298199
317345,297794
318890,297953
320434,297713
321969,298036
323518,298375
325055,298036
326597,298107
328137,298459
329684,298699
331217,298529
332761,299061
334299,299230
335848,299271
337381,299260
338925,299332
340463,298989
342008,298467
343543,298141
345089,298078
346625,297766
348173,297709
349710,297772
351255,297504
352788,297431
354333,297688
355876,297901
357417,297882
358960,297610
360502,297722
362036,298026
363579,298598
365115,298586
366660,298108
368200,298058
369742,297997
371279,298030
372828,298214
374362,298262
375912,298288
377444,298004
378993,298205
380529,298410
382071,298404
383610,298416
385155,297954
386695,298382
388236,298815
389771,298844
391317,299022
392861,299455
394401,299884
395936,299745
397479,299536
399020,299334
400565,299293
402101,299285
403646,299117
405189,298614
406727,298273
408263,298180
409814,298139
411346,297940
412895,297721
414432,297807
415973,298257
417511,298314
419057,298202
420595,298276
422136,298326
423674,298243
425227,298018
426763,298136
428305,298227
429849,298240
431385,298064
432924,297611
434470,297095
436009,297025
437550,297113
439089,297609
440630,297954
442168,297896
443714,298355
445251,298404
446790,298646
448329,299117
449883,299391
451413,299493
452955,299596
454498,299475
456047,299381
457579,299368
459120,299738
460662,299700
462203,299119
463739,298919
465283,299282
466832,299055
468370,298488
469909,298315
471453,297929
472993,297857
474531,297730
476071,297603
477619,297207
479153,296757
480697,296764
482238,296717
483789,296907
485315,296944
486865,297371
488398,297490
489951,297964
491478,298366
493027,298876
494562,298714
496108,298451
497649,298458
499192,298499
500727,298357
502273,298339
503815,298134
505359,297919
506899,298086
508435,298205
509977,298073
511517,298115
513059,298396
514602,299093
516146,299071
517685,299295
519226,299504
520767,299832
522303,299981
523854,299340
525387,299547
526932,299685
528471,299005
530012,298473
531552,298182
533099,297379
534632,296543
536178,296603
537711,296581
539261,296453
540797,296509
542343,296798
543884,297109
545425,297424
546967,297776
548505,298116
550042,298493
551588,298747
553124,298951
554669,298854
556209,298343
557747,298098
559290,297632
560834,297593
562368,297658
563921,297295
565453,297121
566999,297700
568534,297835
570081,297907
571617,298314
573161,298050
574701,298321
576248,298827
577781,299282
579326,299758
580872,299880
582412,299909
583946,299825
585491,299273
587027,298743
588571,298968
590116,298878
591651,298696
593189,298315
594735,298012
596275,297547
597824,297216
599359,297111
600905,296898
602437,296758
603981,296910
605516,297185
607078,297290
608601,297588
610151,297441
611686,297642
613228,298253
614762,298655
616309,298830
617852,299433
619394,299263
620930,298956
622478,298849
624014,299048
625559,298648
627094,298263
628637,298048
630183,298286
631722,298012
633257,297653
634813,297733
636343,298017
637891,297828
639427,297713
640968,298066
642506,298845
644049,299155
645595,299580
647133,300245
648669,300292
650216,300073
651753,299923
653299,300322
654841,300223
656382,299575
657919,298972
659468,298233
660998,297381
662541,296797
