time_us,cs1238_raw
159,249194
908,248971
2450,248934
3990,249548
5532,249600
7069,249017
8619,248928
10153,249215
11699,249291
13242,249313
14786,249167
16319,249239
17866,249211
19398,248925
20949,248479
22485,248631
24026,248975
25565,248796
27108,248555
28650,248636
30193,248951
31728,248617
33277,249010
34812,248849
36357,248923
37895,248858
39438,248897
40979,248930
42523,249223
44060,249500
45610,249251
47139,249171
48685,248918
50225,249032
51773,249328
53307,249285
54851,249718
56390,249069
57938,248785
59470,248680
61020,248450
62555,248578
64099,249157
65635,249131
67185,249192
68719,248934
70263,248890
71806,248935
73346,249154
74882,249134
76430,248708
77965,248760
79505,249119
81051,249337
82591,249244
84126,249222
85676,249177
87220,248556
88758,248429
90299,248448
91840,248430
93378,248554
94925,248680
96461,249118
98005,249052
99544,248715
101087,248490
102623,248970
104164,249301
105704,249424
107258,249236
108789,248951
110336,248707
111874,248780
113417,248668
114957,248716
116499,248893
118034,248702
119588,248666
121117,248806
122666,248852
124204,249117
125741,249452
127293,249279
128828,249008
130368,248896
131909,249205
133448,249119
134992,249179
136531,249036
138072,249052
139611,249031
141155,248848
142693,248791
144242,248990
145779,249006
147319,249359
148862,248853
150402,249063
151945,249066
153487,248640
155020,248458
156571,248730
158106,249173
159649,249071
161185,248868
162734,249095
164276,249020
165812,248840
167353,249057
168902,249275
170435,249073
171977,249515
173517,249434
175063,249042
176605,249086
178144,248945
179682,248848
181236,249342
182769,249022
184315,248782
185851,248787
187391,248853
188932,248744
190474,248666
192010,248780
193560,248495
195094,248413
196641,248854
198174,248704
199724,248750
201267,248688
202804,248714
204346,248518
205889,248709
207424,249062
208971,248805
210508,248856
212047,249135
213592,248816
215126,248869
216672,249025
218223,249267
219756,249098
221308,249005
222837,249287
224382,249224
225917,249054
227463,249448
229001,249226
230545,249671
232083,249824
233633,249832
235163,249681
236708,248990
238255,248775
239799,248911
241332,248726
242879,248689
244412,248924
245963,249183
247498,249024
249042,249103
250575,248902
252122,248963
253664,248896
255210,248532
256743,248451
258297,248610
259825,248723
261372,248627
262909,248420
264450,248465
265990,248659
267533,248828
269071,248884
270622,248696
272155,248647
273698,248834
275238,248953
276779,248630
278321,248813
279864,248981
281405,248998
282943,249039
284487,248999
286024,249090
287564,249124
289112,249323
290653,249777
292192,249616
293733,249288
295277,249672
296822,249520
298357,249086
299893,249319
301436,249365
302978,249246
304522,249081
306056,248817
307604,248926
309138,249075
310685,248799
312228,248378
313766,248546
315311,248657
316851,248792
318387,248966
319933,248891
