time_us,cs1238_raw
159,273538
887,273753
2429,274186
3967,274349
5512,274124
7055,273927
8597,273238
10135,273559
11677,273879
13214,273771
14764,273911
16299,273568
17844,273494
19390,273536
20929,273705
22463,273885
24006,273827
25550,273837
27090,273628
28628,273709
30174,273526
31718,273423
33251,273438
34799,273757
36336,273874
37876,273515
39420,273831
40955,274465
42508,274503
44040,274468
45583,274619
47120,274392
48666,274724
50204,274557
51750,274007
53288,274017
54831,274030
56365,273932
57908,273629
59452,273382
60999,273321
62530,273412
64076,273687
65611,273599
67163,273466
68700,274104
70248,273933
71784,274243
73326,273862
74867,273901
76407,274424
77946,274658
79489,274401
81031,274137
82572,273655
84112,273953
85655,274030
87194,273887
88737,273569
90275,273427
91821,272889
93358,272790
94901,272833
96444,272488
97984,272498
99520,272888
101063,272927
102601,272904
104148,273327
105684,273631
107229,273665
108776,273602
110312,273350
111849,273457
113400,273810
114929,274040
116479,274623
118018,274714
119561,274686
121096,274828
122643,274878
124178,274468
125729,274354
127264,274098
128808,273702
130348,273753
131894,273814
133424,274096
134974,274161
136509,273762
138051,273939
139589,274100
141134,274097
142669,274177
144220,273985
145761,274295
147300,274556
148840,274455
150378,274357
151918,274535
153463,274310
154999,274072
156545,273691
158082,272892
159629,272357
161162,272094
162712,272031
164247,271688
165793,271711
167327,272282
168878,272533
170409,272547
171953,273144
173498,273504
175036,274072
176576,275053
178120,275334
179654,275898
181210,276039
182742,276189
184281,276046
185825,275821
187370,275906
188903,275510
190454,275003
191987,274934
193532,274561
195070,273865
196614,273962
198147,274018
199695,273649
201233,273444
202781,273391
204313,273225
205859,273185
207395,273451
208943,273647
210477,273976
212022,273567
213557,273541
215104,273613
216642,273370
218185,273255
219727,272936
221267,272833
222814,272903
224350,273299
225887,273068
227434,272779
228967,273133
230514,273437
232053,273553
233595,273394
235134,273332
236682,273860
238216,273886
239764,273629
241303,273541
242843,273880
244382,274219
245927,274702
247467,274928
249008,274848
250547,274661
252088,274931
253631,275236
255173,275086
256709,274997
258258,274802
259797,274636
261337,274183
262882,273729
264419,273579
265963,273287
267508,273363
269045,273436
270585,273048
272129,272821
273666,273418
275211,273479
276755,273406
278292,273369
279837,273654
281376,273603
282917,273646
284453,273975
286001,273727
287539,273623
289080,273947
290619,274095
292167,273856
293699,273800
295248,273561
296788,273718
298328,274306
299872,274286
301417,273994
302952,274093
304493,274527
306034,274555
307575,274496
309114,274467
310660,274415
312200,274715
313749,274910
315280,274767
316831,274767
318364,274482
319918,274133
321447,273926
322993,273964
324527,273827
326071,273829
327610,273882
329157,273789
330698,273357
332237,273123
333778,273596
335322,274071
336862,273844
338403,273581
339941,273556
341485,273448
343022,273245
344567,272991
346111,272924
347650,273129
349189,272968
350736,273250
352272,273434
353818,273689
355356,273557
356899,273435
358434,273214
359979,273584
361513,273818
363064,274129
364599,274100
366142,274060
367678,274069
369230,273991
370770,274352
372307,274705
373845,274604
375396,274563
376934,274455
378474,274393
380010,274241
381556,274272
383095,274440
384634,274361
386179,274170
387724,274275
389261,274294
390809,274370
392345,274041
393884,273916
395420,273921
396967,273714
398507,273941
400055,273891
401584,274007
403131,273914
404665,273246
406213,273308
407758,273532
409294,273583
410837,273146
412376,272970
413913,273345
415458,272963
417004,272998
418540,272986
420084,273345
421627,273329
423162,272983
424712,272596
426244,272671
427794,273307
429326,273723
430875,274014
432406,274313
433954,274574
435489,274464
437039,274081
438575,273754
440119,274084
441656,274187
443200,273882
444740,273954
446284,273873
447823,274014
449363,274176
450906,274143
452445,273956
453983,273581
455526,273649
457072,273904
458609,274036
460154,274161
461692,274162
463234,274078
464783,274246
466315,273751
467858,273642
469399,273824
470939,273795
472479,273490
474024,273062
475558,273073
477103,273372
478642,272799
480188,272171
481732,272205
483276,272888
484818,272776
486355,272610
487890,272666
489436,272478
490979,272890
492517,272941
494054,273124
495601,273498
497138,273584
498682,274106
500227,274513
501768,274369
503306,274471
504848,274727
506389,274790
507935,274384
509466,274202
511011,274264
512553,274246
514095,274424
515636,274299
517177,274483
518725,274542
520261,274210
521804,273967
523341,273993
524885,274076
526425,273970
527967,274216
529513,273988
531048,273588
532590,273699
534128,273698
535670,273557
537213,273345
538762,272922
540295,272699
541835,273107
543379,272969
544926,272846
546459,272940
548011,273020
549538,273222
551086,273376
552631,273363
554167,273721
555704,273877
557249,274263
558796,274526
560334,274447
561869,274464
563419,274544
564957,274743
566496,274571
568037,274311
569586,274160
571119,273955
572667,273789
574201,274105
575747,274225
577285,274163
578833,274003
580366,273995
581918,273726
583447,273886
584996,273697
586528,273656
588076,274219
589617,274472
591160,274119
592694,273720
594240,273882
595785,274186
597325,273859
598863,273812
600407,273710
601945,273583
603491,274230
605029,274044
606570,273604
608108,273415
609655,273714
611195,273876
612742,273851
614279,273589
615825,273307
617356,273487
618901,273751
620436,273423
621986,273541
623519,273692
625069,273561
626606,273596
628151,273909
629687,274203
631231,274423
632774,274222
634313,274197
635849,274261
637396,274007
638933,274145
640476,274013
642021,273484
643560,273998
645096,274412
646643,274234
648180,273729
649731,273934
651263,274131
652815,273856
654343,273664
655894,273926
657424,274015
658975,274172
660509,274107
662059,274173
663591,274017
665137,274121
666677,273890
668224,273477
669766,273319
671307,273313
672846,273291
674384,273314
675925,273279
677468,273468
679003,273404
680549,273326
682085,273634
683631,274166
685169,273902
686724,273514
688252,273452
689799,273773
691336,274065
692877,274050
694418,273672
695962,273682
697500,274151
699044,274732
700587,274416
702127,273777
703662,273485
705216,273588
706757,273897
708291,273829
709828,274033
711374,274182
712910,274160
714462,273961
715994,273880
717541,274262
719074,273840
720622,273820
722157,273891
723704,273922
725241,273993
726793,273991
728329,273748
729868,273566
731406,273307
732953,273445
734489,273748
736034,273438
737569,273302
739122,273009
740658,273257
742206,273565
743743,273320
745286,273067
746829,273780
748370,274275
749908,273983
751447,273745
752991,273993
754526,274335
756069,273841
757611,273609
759159,274062
760696,274174
762236,273675
763785,274114
765317,273992
766869,273742
768401,273934
769943,273993
771481,274039
773031,274163
774561,274223
776110,274236
777648,274032
779190,273947
780736,273951
782277,274262
783823,274200
785364,273889
786895,273708
788439,273351
789978,273207
791522,273445
793059,273692
794609,273818
796142,273750
797692,273719
799233,273288
800774,273328
802310,273725
803852,273480
805393,273621
806933,273822
808471,273955
810017,273848
811554,273564
813101,273914
814639,274307
816181,273964
817728,273784
819266,274064
820807,274620
822350,274734
823884,273867
825429,273988
826973,273841
828511,273751
830047,274106
831596,273802
833129,273741
834676,274239
836214,274330
837764,274043
839295,274012
840843,273862
842377,274017
843920,274125
845465,273915
847006,273874
848542,273768
850092,273989
851629,273970
853174,273971
854707,273701
856251,273751
857793,273699
859340,273129
860872,273145
862421,273618
863955,273657
865509,273252
867038,273162
868582,273279
870122,273634
871665,273539
873209,273400
874752,273870
876289,273700
877835,273716
879370,273895
880922,274288
882451,274207
883998,274101
885537,274124
887080,274104
888618,274378
890163,274031
891705,274147
893247,273977
894794,273432
896325,273934
897865,274150
899410,273707
900949,273619
902493,273745
904033,273898
905572,273840
907112,273927
908655,273511
910197,273309
911747,273323
913278,273722
914826,273822
916363,273783
917907,273626
919441,273719
920989,273584
922527,273430
924068,273514
925608,273526
927164,273333
928688,273631
930242,273636
931776,273461
933320,273482
934857,273795
936401,273773
937939,273813
939482,274205
941025,273739
942560,273583
944104,273752
945649,273697
947182,273994
948737,274023
950270,274215
951818,274087
953349,273886
954896,273889
956432,273702
957974,273367
959514,273435
961055,273717
962596,273794
964142,273648
965677,273451
967222,273618
968770,273993
970305,273980
971847,273698
973389,273427
974924,273378
976472,273805
978007,274504
979551,274135
981092,274275
982636,273993
984171,273763
985721,273791
987253,273702
988807,273463
990337,273284
991888,273741
993421,273442
994966,273577
996502,273525
998048,273464
999586,273314
1001127,273799
