time_us,cs1238_raw
161,451062
318,450859
1840,450851
3385,450884
4923,451001
6459,451101
8006,450951
9545,450821
11088,450654
12629,450592
14168,450811
15709,451219
17254,451067
18788,450820
20343,450969
21874,450765
23420,451375
24952,451457
26501,451116
28040,450939
29581,451194
31117,451752
32665,451654
34200,450960
35740,450379
37285,449907
38827,450364
40372,450744
41912,450734
43445,450532
44989,450487
46533,450617
48073,451077
49612,450934
51152,450955
52697,451419
54236,451251
55778,451402
57318,451813
58855,451705
60409,451543
61938,451593
63485,451594
65021,451171
66565,450831
68101,450736
69649,451042
71188,450964
72727,450857
74265,450866
75810,450783
77355,450747
78894,451067
80439,451390
81983,450869
83511,451090
85056,451573
86596,451203
88142,451062
89680,451077
91222,450691
92761,450875
94301,451024
95838,451151
97391,450652
98921,450615
100470,450148
102007,450079
103549,450267
105089,450440
106630,450410
108170,450491
109715,450774
111250,451235
112799,451344
114341,451496
115876,451279
117420,450909
118962,451090
120501,451109
122043,451161
123587,450794
125126,450796
126664,450980
128204,451000
129741,451137
131290,451182
132826,451057
134374,451039
135907,450946
137453,451284
138988,451260
140533,451074
142071,451303
143618,451285
145153,450968
146694,451027
148233,451451
149779,450974
151315,450992
152862,451264
154403,451106
155942,450821
157485,450469
159025,450479
160568,450858
162108,450514
163646,450636
165187,450779
166732,451044
168274,451319
169813,451365
171359,450787
172892,450628
174442,450952
175977,450876
177518,450733
179055,450766
180600,450939
182137,451096
183682,451093
185219,450936
186764,451191
188299,451597
189841,451393
191388,451018
192929,450892
194465,450877
196013,450794
197547,451011
199095,451159
200628,450981
202175,450785
203714,450876
205257,450662
206793,450456
208342,450567
209877,450769
211427,450866
212962,450800
214506,450823
216038,451159
217585,451332
219123,451005
220665,451303
222206,451342
223756,451268
225286,451324
226832,451308
228372,451212
229915,450985
231452,450736
232996,450837
234539,450637
236077,450918
237614,450960
239158,450738
240704,451012
242249,450868
243779,450876
245324,451393
246859,451270
248411,450823
249947,450907
251489,451276
253029,451788
254573,451448
256109,451019
257656,450491
259193,450797
260735,451186
262274,451139
263818,450853
265365,450791
266906,450598
268444,450895
269984,450871
271526,450824
273070,450883
274605,450798
276147,450963
277687,451178
279233,450950
280766,451100
282310,451032
283854,451259
285398,451325
286938,451236
288478,451078
290017,451140
291559,450866
293095,450638
294644,450997
296177,451131
297728,451116
299266,451209
300809,450734
302349,450700
303889,450801
305434,450681
306970,450751
308512,451012
310057,450730
311592,450605
313135,450736
314673,450479
316220,450685
317757,450854
319299,450620
320841,450727
322389,450863
323924,450663
325470,451096
327004,451698
328549,451571
330085,451202
331630,451392
333164,451497
334713,451199
336248,451158
337793,451224
339328,451017
340881,451004
342421,451199
343957,451149
345498,450948
347040,450765
348580,450709
350121,450967
351663,450939
353202,450843
354740,450900
356289,450945
357824,450707
359366,450560
360909,450653
362454,450991
363987,450816
365531,451024
367071,451209
368624,450953
370152,450730
371700,450853
373235,451309
374784,451483
376316,451269
377868,451047
379403,450578
380945,451042
382484,450866
384028,450704
385565,450281
387104,450015
388652,450400
390190,450162
391728,450076
393272,450540
394815,450823
396357,450817
397892,450791
399445,451118
400977,451584
402522,451298
404060,451300
405600,451703
407137,451447
408684,451379
410220,451284
411772,451165
413302,451015
414846,450873
416391,450703
417930,450439
419469,450431
421015,450272
422553,450609
424096,450825
425629,450833
427172,450977
428715,450874
430255,451080
431798,451218
433345,451262
434884,451256
436438,451162
437961,451224
439509,451208
441043,450611
442586,450722
444122,450988
445670,450853
447206,450960
448750,450786
450288,450467
451835,450463
453376,451053
454916,450995
456457,450705
457999,450812
459539,450944
461080,450990
462617,450760
464162,450992
465709,451284
467244,451320
468783,451079
470326,451014
471870,451334
473417,451324
474947,450950
476493,451141
478033,451285
479573,451444
481117,451118
482659,450885
484194,450855
485741,450604
487275,450776
488824,450469
490365,450307
491910,450283
493447,450512
494988,450743
496526,450511
498071,450486
499608,450673
501150,450802
502691,450893
504234,451181
505774,450948
507314,450944
508849,451112
510402,450739
511934,450813
513483,450967
515021,450648
516562,450672
518099,450782
519645,450922
521183,451027
522726,450760
524260,451040
525814,450930
527353,450857
528891,451350
530433,451874
531977,451592
533512,451519
535061,451191
536596,450824
538142,450938
539679,450860
541219,450571
542762,450649
544302,450392
545840,450567
547395,450688
548921,450542
550467,450668
552006,450920
553545,450570
555085,450388
556626,450320
558169,450720
559712,451041
561248,451218
562797,451151
564338,451218
565878,451578
567419,452056
568959,451634
