time_us,cs1238_raw
169,249080
1130,248605
2664,248326
4212,248811
5752,249245
7292,249481
8832,249118
10375,248880
11914,248988
13460,248877
14997,248775
16536,248718
18083,248877
19621,248855
21170,248945
22703,249025
24244,248573
25781,248267
27327,248418
28860,248623
30414,248953
31944,248877
33490,248710
35040,248524
36573,248293
38116,248352
39655,248536
41191,248616
42734,248923
44274,248974
45814,248712
47353,248683
48902,249117
50434,248896
51976,248310
53517,248684
55064,248964
56598,248800
58146,248433
59676,248714
61230,248949
62760,248911
64305,248901
65843,249131
67388,249334
68921,249329
70470,248766
72002,248536
73556,248689
75093,248571
76635,248495
78171,248472
79710,248308
81249,248350
82795,248465
84333,248282
85875,247791
87417,247985
88957,247808
90497,247865
92050,248122
93583,248227
95128,248179
96658,248069
98210,248227
99740,248207
101287,248155
102827,248018
104370,248074
105901,248841
107450,249444
108983,249352
110532,249604
112073,249607
113622,249491
115153,249547
116693,249497
118233,249232
119781,249144
121314,249279
122856,249631
124399,249164
125942,248878
127480,248708
129019,248259
130560,248562
132109,248797
133640,248263
135193,248127
136728,248126
138269,247843
139809,247978
141349,248322
142889,248576
144436,248181
145976,248228
147517,248322
149060,248361
150597,248538
152137,248528
153682,248120
155214,248221
156759,248476
158296,248333
159839,248236
161382,248484
162926,248674
164462,248482
166006,248491
167545,248577
169094,248715
170624,249122
172170,249442
173711,249444
175256,249460
176789,249408
178333,249256
179872,249625
181419,249370
182951,249346
184497,249661
186046,249391
187577,249075
189119,248845
190669,248862
192195,249190
193745,248787
195284,248586
196827,248327
198359,248268
199904,248225
201448,248162
202987,248397
204524,248543
206079,248463
207609,248251
209152,248165
210691,248713
212236,249149
213775,248727
215316,248383
216849,248791
218400,248673
219934,248278
221478,248588
223017,248701
224557,248777
226106,248495
227646,248798
229185,249381
230727,248801
232264,248463
233807,248408
235350,248525
236887,248818
238428,248719
239969,248810
241507,248730
243054,248638
244589,249032
246139,249042
247672,249369
249221,249155
250754,249136
252299,248840
253831,248214
255382,248286
256918,248644
258464,248605
259996,248625
261542,248453
263085,248316
264630,248105
266163,247964
267704,248057
269248,248461
270789,248430
272324,248471
273868,248526
275406,248393
276951,248733
278491,248883
280028,248872
281567,249252
283117,249223
284649,248941
286194,248749
287732,248895
289279,249044
290817,248940
292360,248847
293896,249108
295440,248929
296977,248822
298527,248653
300064,248735
301607,248770
303142,248500
304689,248704
306229,248994
307773,249024
309307,248699
310846,248669
312387,248752
313933,249007
315469,248985
317012,248869
318550,248927
320103,248617
321633,248259
323175,248450
324715,248890
326262,248591
327799,248831
329343,248720
330879,248743
332424,248866
333959,248859
335508,248851
337050,248753
338585,248784
340130,248785
341673,248899
343205,248918
344753,249093
346290,249390
347833,249504
349378,249532
350918,249367
352454,249193
353998,249497
355538,249222
357091,249116
358615,249192
360162,249036
361696,248865
363249,248863
364781,248608
366328,248278
367865,247740
369409,247755
370945,247678
372493,247786
374026,248083
375568,248438
377115,248466
378657,248700
380191,249206
381734,249369
383272,249478
384813,249325
386353,249389
387901,249462
389433,249344
390976,249462
392517,250004
394068,250085
395599,249890
397145,250304
398682,250164
400225,250017
401771,250081
403305,249880
404840,250010
406394,249720
407924,249660
409474,249482
411008,249787
412550,249734
414094,249159
415635,248889
417178,248503
418717,248194
420255,248043
421796,248026
423332,247501
424875,246902
426415,246755
427958,246879
429495,246888
431047,246665
432580,246180
434127,246069
435666,246209
437209,246037
438742,246212
440294,245915
441824,246086
443369,247196
444906,247687
446454,247891
447994,247982
449535,248064
451080,248162
452619,248422
454156,249325
455701,249633
457242,249763
458779,250390
460321,250871
461867,250960
463406,250997
464946,250897
466485,250892
468026,251094
469565,250199
471113,249521
472651,249431
474195,249521
475733,249632
477274,249277
478810,248987
480356,249105
481890,249039
483438,248764
484971,248045
486522,247590
488061,247047
489599,247033
491143,247207
492686,247183
494218,247238
495766,247109
497301,246701
498846,246301
500391,246035
501929,246288
503469,246548
505012,246522
506546,246898
508096,247009
509636,246967
511175,247503
512713,247872
514257,247957
515791,248234
517340,248522
518875,248713
520422,249008
521958,249530
523506,249717
525045,249859
526591,250216
528125,250402
529666,250345
531202,250141
532750,250389
534284,250328
535829,250218
537371,250247
538910,250280
540451,250071
541992,249667
543533,249271
545083,249179
546612,249106
548158,249038
549695,249211
551240,248928
552779,248626
554319,248877
555863,249178
557408,248685
558938,248084
560489,247974
562027,247550
563570,247058
565110,247146
566651,247625
568188,247691
569732,247060
571274,246846
572812,247459
574356,247318
575895,247043
577433,247369
578979,247740
580516,247789
582068,247862
583602,248385
585149,248436
586680,248586
588229,248893
589759,248969
591307,249203
592843,249282
594389,249586
595925,249765
597474,250048
599010,250197
600552,250353
602095,250081
603633,249992
605169,250017
606716,249812
608252,249917
609797,250073
611334,249836
612875,249584
614415,249327
615961,248864
617497,248861
619046,248356
620582,248097
622128,247716
623664,247775
625205,247661
626745,247655
628291,247834
629823,247834
631371,247546
632912,247488
634453,247525
635988,247486
637537,247546
639077,247452
640618,247316
642154,247584
643698,247814
645238,248103
646778,248379
648316,248588
649859,248440
651402,249054
652943,249435
654478,249476
656030,249313
657559,249379
659113,249406
660649,249291
662194,249478
663727,249806
665270,249395
666808,249392
668351,249246
669890,248895
671436,249129
672970,249309
674521,249095
676064,249003
677597,248727
679142,248515
680680,248790
682220,248482
683765,248186
685301,248149
686848,248274
688383,247872
689927,248224
691465,248475
693011,248052
694549,248151
696098,247994
697631,247672
699176,247727
700709,247871
702254,248027
703796,247974
705339,247825
706874,247686
708417,247866
709957,248451
711502,248506
713049,248505
714584,248760
716125,248735
717662,248880
719201,249104
720748,249452
722287,249711
723829,249755
725367,249812
726912,249683
728448,249437
729988,249453
731529,249521
733079,249436
734616,249105
736160,249231
737693,249347
739240,249621
740785,249039
742320,248644
743854,248907
745402,248623
746943,248851
748486,248958
750021,248619
751570,248375
753107,248526
754647,248441
756186,248361
757732,248567
759267,248405
760813,248074
762353,248101
763890,248049
765432,248142
766983,248016
768518,247708
770064,247499
771597,247350
773150,247647
774685,247718
776223,247718
777768,247674
779309,247860
780840,248209
782392,248571
783924,248804
785469,248946
787008,249163
788554,249231
790093,249037
791636,249234
793173,249342
794718,249335
796254,249034
797794,248939
799337,249307
800880,249277
802418,248856
803959,248872
805498,249129
807049,249119
808582,249211
810128,248947
811664,249204
813209,248967
814746,248773
816289,248783
817825,248536
819371,248913
820907,249300
822454,249184
823991,249618
825533,249908
827070,249560
828624,249850
830147,249858
831698,249515
833237,249855
834778,249983
836320,249759
837860,250058
839404,249811
840944,249742
842484,249786
844026,249107
845563,249178
847114,249039
848644,248791
850191,248443
851728,248470
853271,248563
854811,248479
856358,248141
857893,248192
859438,247779
860975,247585
862521,247461
864061,247221
865599,247490
867142,247371
868681,247155
870217,247170
871764,247560
873302,247572
874845,247512
876389,247964
877927,248543
879468,248735
881007,248789
882546,249325
884099,249455
885627,249653
887172,250006
888711,250220
890258,250183
891791,249960
893341,249803
894878,249593
896418,249515
897957,249356
899500,248870
901044,248546
902583,248726
904128,248691
905665,248233
907209,248222
908746,248428
910284,248516
911827,248295
913366,248293
914910,247928
916448,247911
917992,248097
919536,247964
921081,248357
922617,248411
924162,248162
925694,248534
927239,248611
928777,248287
930325,248419
931864,248532
933405,248333
934936,248353
936485,248237
938020,247921
939567,248158
941106,248536
942652,248555
944184,248404
945727,248063
947268,248538
948812,248627
950350,248074
951892,248594
953432,248847
954974,249077
956515,249405
958060,249184
959596,249214
961144,249280
