time_us,cs1238_raw
166,273354
592,273431
2128,273683
3662,273949
5203,273559
6744,273401
8288,273023
9830,273388
11371,273432
12918,273658
14456,274000
15995,273816
17533,273439
19078,273226
20615,273770
22163,273940
23699,274443
25239,273991
26782,273862
28319,273702
29869,274065
31411,273985
32948,273738
34487,273790
36022,274089
37571,274092
39110,274041
40652,273501
42189,273556
43730,273856
45272,273848
46812,273619
48351,273607
49898,273587
51433,273727
52976,273941
54519,274060
56066,274446
57595,274074
59144,273959
60680,273634
62225,273778
63760,273573
65305,273400
66843,273862
68391,273724
69930,273687
71472,274091
73004,273722
74549,273606
76091,273757
77636,273528
79170,273519
80717,273770
82255,273419
83791,273207
85336,273731
86887,273907
88420,274089
89965,273905
91497,273542
93048,273979
94579,273998
96125,273767
97662,273830
99215,273714
100746,273762
102293,273704
103827,273718
105372,273095
106912,273273
108452,273704
109993,273824
111536,273719
113076,273739
114615,274030
116154,274076
117698,273527
119238,273891
120776,274200
122315,273854
123866,273673
125400,273686
126946,273536
128482,273420
130023,273712
131561,273830
133108,273867
134642,273711
136192,273944
137725,273815
139271,273728
140807,273836
142354,273880
143897,273851
145435,274039
146978,274172
148515,274312
150056,274304
151596,274118
153133,273778
154677,273823
156215,273616
157757,273356
159300,273270
160842,273601
162386,273626
163928,273741
165464,273863
167010,273617
168545,273432
170089,273308
171628,273497
173173,273825
174711,273943
176256,274026
177791,274086
179340,273690
180875,273506
182423,273783
183965,273821
185501,273986
187032,273866
188577,273732
190116,273659
191662,273902
193197,273849
194742,273577
196282,273878
197828,274103
199363,273868
200911,274070
202444,274166
203993,274022
205525,274247
207070,274318
208612,274375
210153,274012
211689,273854
213235,273775
214778,273831
216320,273983
217861,273698
219397,273881
220941,274163
222480,274231
224021,273870
225560,273682
227100,273665
228646,273666
230184,273667
231730,273632
233262,273583
234806,273456
236347,273431
237890,273515
239427,273165
240969,273379
242511,273594
244054,273769
245590,273582
247136,273451
248668,273072
250215,273382
251754,273656
253297,273879
254831,274344
256381,274168
257921,273789
259459,273956
261000,273816
262541,273779
264078,273691
265622,273457
267162,274023
268705,274004
270243,273647
271783,273470
273325,273776
274873,273959
276408,273592
277955,273786
279491,273987
