time_us,cs1238_raw
176,298063
809,298240
2351,297855
3889,297613
5435,297652
6973,297844
8513,297710
10073,297601
11597,297602
13144,298279
14681,298871
16229,298610
17760,298568
19308,298899
20844,298826
22392,299065
23928,298948
25470,298437
27017,298219
28554,298512
30095,298557
31635,298124
33175,297864
34716,298138
36257,297962
37796,297671
39333,297727
40879,297669
42418,298146
43964,298180
45502,297828
47049,297493
48585,297884
50124,298167
51668,298524
53210,298564
54745,297802
56292,298028
57825,297972
59375,297829
60909,297220
62456,296975
63997,297081
65540,297279
67083,297262
68621,297344
70156,297041
71702,296658
73240,296495
74784,296905
76320,296945
77863,297320
79402,297611
80946,298137
82487,298824
84033,299089
85570,298917
87116,298907
88653,298886
90194,299258
91734,298930
93280,298945
94816,299222
96361,299142
97898,299053
99441,299060
100984,298488
102522,298029
104066,297926
105607,297459
107145,297273
108692,297508
110227,297768
111773,297967
113308,298019
114849,298276
116391,298179
117931,297912
119472,297788
121021,297744
122556,297665
124101,297482
125637,297497
127182,297251
128718,297473
130266,297725
131806,297276
133343,296986
134881,297066
136430,297381
137962,297502
139511,297823
141054,297928
142589,298511
144129,299021
145674,299444
147212,299259
148755,299429
150297,299720
151839,299265
153377,298702
154920,298793
156461,298549
158009,298377
159547,298393
161091,298439
162621,298090
164170,297508
165709,297299
167247,297210
168785,296845
170332,296866
171870,296532
173414,296788
174955,297019
176495,297238
178038,297011
179581,296792
181117,297041
182663,297371
184199,297451
185745,297488
187282,297606
188820,297900
190364,297757
191905,297802
193444,297587
194992,297541
196525,297899
198076,297907
199621,297825
201153,298071
202695,298034
204234,298012
205779,297878
207318,297868
208851,298055
210400,298423
211937,298862
213484,298864
215026,298880
216563,298817
218106,298696
219653,298726
221188,298545
222731,298521
224264,298453
225810,298351
227346,298269
228891,298306
230431,297830
231973,297307
233513,297106
235058,296825
236593,296408
238138,296650
239674,296562
241219,296913
242755,297196
244304,297619
245836,297582
247384,297345
248924,297256
250466,297339
252011,297409
253548,298081
255090,298001
256632,298112
258171,298331
259713,298319
261258,298455
262793,298667
264328,298296
265876,297990
267415,298386
268961,298388
270493,298303
272049,298662
273580,298807
275124,299119
276665,299196
278204,298708
279741,298308
281289,298479
282825,298511
284372,298257
285904,298321
287453,298455
288997,297805
290535,297490
292077,297224
293613,297257
295155,297573
296700,297282
298238,296857
299790,296557
301321,296907
302859,296781
304403,296545
305944,296763
307485,296881
309032,296552
310570,296763
312113,297126
313647,297214
315200,297629
316729,297559
318274,297821
319812,298169
321364,298550
322896,298984
324442,298932
325984,299274
327519,299214
329069,298994
330604,299239
332141,299739
333687,299343
335229,298966
336773,298923
338304,299058
339849,299602
341387,298853
342931,298593
344478,298320
346020,298166
347557,298012
349098,297257
350633,297109
352179,296699
353723,296571
355262,296280
356796,296156
358349,296039
359880,296261
361431,296282
362962,296508
364508,296659
366055,296985
367593,297511
369128,297477
370675,297121
372214,297701
373758,298196
375294,298535
376837,298873
378376,298778
379920,298493
381460,298825
383008,298767
384542,298343
386093,298381
387623,298790
389166,298621
390711,298508
392248,298293
393789,298295
395336,298804
396868,298706
398414,298363
399948,298141
401496,298229
403042,298087
404580,297704
406120,298314
407664,298306
409204,298122
410746,297636
412281,297293
413833,297188
415367,297133
416912,296968
418446,296710
419999,296351
421534,296421
423079,296843
424615,296873
426158,296678
427692,297072
429239,297246
430778,297104
432321,297373
433857,297809
435406,298141
436946,298404
438487,297890
440028,298030
441566,298407
443105,298580
444649,298432
446185,298530
447731,298778
449271,298615
450814,298333
452353,298310
453899,298229
455434,297983
456984,297645
458519,297831
460064,298444
461596,298165
463146,298456
464681,298511
466225,298313
467767,298384
469305,298038
470849,297728
472394,297658
473927,297438
475473,297209
477013,297153
478556,296624
480097,296508
481636,297094
483175,296970
484717,296408
486254,296428
487801,296654
489340,296538
490879,296763
492417,297359
493962,297536
495499,298054
497049,298679
498593,298872
500127,298809
501671,299125
503206,298866
504749,298607
506294,299028
507825,298577
509375,298674
510913,298897
512454,298651
514003,298469
515540,298352
517077,298081
518619,298205
520159,298250
521699,298188
523238,297973
524785,298218
526323,298406
527864,298356
529405,298136
530948,298249
532490,298280
534032,298357
535569,297779
537117,297779
538651,297512
540197,297473
541733,297491
543284,297440
544815,296961
546357,296730
547897,296932
549438,296963
550984,297108
552526,297098
554066,296826
555604,297160
557140,297785
558689,298258
560229,298333
561768,298366
563305,298740
564849,298751
566388,298602
567937,298670
569465,299052
571021,298773
572551,298647
574099,298529
575633,298441
577177,298183
578720,297936
580261,297852
581795,297836
583344,297223
584882,297294
586429,297373
587964,297365
589511,297188
591046,296994
592588,297374
594125,297656
595673,297851
597207,297970
598751,298125
600296,298127
601831,297958
603373,297946
604914,297652
606456,297752
608005,298136
609538,298106
611087,298278
612623,297978
614166,297161
615702,297239
617249,297789
618780,297727
620327,297779
621861,298150
623410,298338
624947,298419
626494,298467
628032,298398
629576,298525
631107,298685
632655,298593
634192,298690
635735,298267
637277,298080
638821,297944
640360,298220
641904,298142
643438,297801
644990,297540
646528,297424
648072,297671
649605,297606
651148,297526
652683,297431
654240,297625
655767,297658
657312,298008
658854,298132
660394,298302
661929,298920
663482,298901
665029,298332
666558,298205
668095,298056
669641,297532
671180,297761
672723,297707
674262,297844
675801,298039
677344,297879
678887,297327
680423,297471
681969,297491
683510,297185
685053,297302
686587,297643
688131,297954
689671,298345
691213,298532
692750,298738
694297,298140
695832,298113
697373,298196
698914,298059
700460,298361
702009,297925
703540,297570
705086,297821
706623,297918
708160,297873
709705,298012
711246,297931
712790,297789
714329,297386
715873,297486
717407,297603
718952,297753
720493,297770
722043,297757
723572,297769
725114,298026
726654,298203
728199,298020
